,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3A,MIN,PLUS_MINUS
47,201148,12,6.9,0.5,3.6,0.4,1.3,0.8,0.542,0.673,0.0,2.0,4.3,0.0,17.7,-4.7
48,1626183,6,0.8,0.0,0.7,0.0,0.2,0.0,1.0,0.4,0.0,0.2,0.8,0.0,4.8,-2.5
49,101138,66,7.2,1.1,4.3,0.5,0.8,0.6,0.845,0.549,0.0,2.2,4.8,0.0,20.3,-0.3
50,201943,48,6.9,3.5,2.0,0.6,0.1,1.2,0.731,0.368,0.329,1.6,6.3,3.2,18.1,0.3
51,202688,52,19.6,5.1,3.9,1.2,0.4,3.4,0.852,0.415,0.342,3.5,17.2,6.8,36.0,-4.0
52,201575,72,4.2,0.8,2.5,0.3,0.3,0.5,0.643,0.427,0.414,0.4,3.6,2.2,14.6,-0.4
53,203148,51,4.0,1.1,0.8,0.2,0.0,0.5,0.894,0.448,0.357,0.9,3.2,0.8,9.2,-1.2
54,1627362,7,4.4,3.0,3.6,1.3,0.4,1.3,0.75,0.359,0.0,0.6,5.6,0.7,24.1,-9.6
55,201572,73,20.6,2.0,7.8,0.8,1.7,2.4,0.787,0.511,0.143,5.5,15.8,0.2,33.7,-1.7
56,203998,6,0.5,0.2,0.3,0.3,0.2,0.7,0.0,0.083,0.143,0.0,2.0,1.2,7.1,-1.3
57,203955,8,1.0,0.4,0.0,0.4,0.0,0.6,0.0,0.4,0.0,0.0,1.3,0.4,4.8,-3.0
58,1626214,14,5.6,1.1,3.4,0.7,0.1,0.8,0.524,0.406,0.375,1.5,4.9,2.3,19.9,-2.8
59,201228,33,4.3,2.7,2.0,0.6,0.2,0.8,0.872,0.343,0.292,1.2,4.2,1.5,19.9,-1.5
60,203912,23,3.0,0.4,0.5,0.4,0.1,0.1,0.75,0.394,0.391,0.5,2.9,1.0,7.3,1.0
61,203468,80,20.8,4.3,3.2,1.2,0.3,2.5,0.827,0.448,0.417,2.8,17.9,5.9,34.7,2.0
62,101139,64,11.8,1.0,2.7,0.8,0.5,1.1,0.75,0.409,0.367,1.9,9.9,6.0,22.9,0.0
63,203946,18,1.9,0.3,1.6,0.1,0.2,0.2,0.875,0.325,0.2,0.4,2.2,0.3,5.7,-0.4
64,1626166,57,5.0,1.9,1.5,0.6,0.1,0.8,0.792,0.41,0.324,0.4,4.9,1.9,12.2,-0.5
65,201171,36,9.8,0.9,4.1,0.3,0.3,0.6,0.736,0.556,0.462,2.5,6.9,0.4,15.8,-3.1
66,2546,72,21.8,4.2,7.7,0.9,0.5,2.4,0.829,0.434,0.339,5.6,18.2,4.3,35.1,-0.6
67,2406,17,3.7,0.6,1.3,0.5,0.1,0.2,0.833,0.424,0.167,0.7,3.5,1.1,10.3,-2.4
68,202718,61,13.7,2.8,4.7,0.8,0.3,1.6,0.684,0.492,0.414,2.2,10.7,4.1,29.5,0.0
69,101112,70,6.1,1.0,3.3,0.4,0.4,0.6,0.857,0.438,0.387,0.5,5.0,3.4,17.1,1.5
70,101111,62,5.1,0.4,2.5,0.3,0.2,0.5,0.917,0.382,0.273,0.4,5.3,2.8,10.7,-1.4
71,201978,66,4.1,1.0,2.3,0.5,0.2,0.7,0.696,0.435,0.279,0.8,3.6,1.3,14.1,0.0
72,2365,27,3.9,0.4,3.6,0.6,0.5,0.3,0.694,0.528,0.286,1.3,2.7,0.5,14.9,-2.6
73,2547,53,19.1,2.4,7.4,0.7,0.6,1.5,0.795,0.467,0.365,5.1,14.5,4.2,33.5,0.5
74,203142,24,2.1,0.5,0.4,0.1,0.0,0.3,0.857,0.333,0.278,0.3,2.1,1.5,6.5,-3.3
75,203187,70,2.9,0.6,1.9,0.5,0.3,0.6,0.81,0.371,0.273,0.6,2.8,1.4,12.2,0.0
76,2549,16,2.8,0.7,1.5,0.1,0.1,0.5,1.0,0.465,0.25,0.2,2.7,0.3,7.0,-1.9
77,1626191,24,4.7,0.4,2.8,1.2,0.5,0.6,0.478,0.404,0.382,1.0,4.5,1.4,15.1,-5.0
78,101108,74,19.5,10.0,4.2,2.1,0.2,2.6,0.896,0.462,0.371,4.4,15.1,4.4,32.7,7.5
79,1626174,17,3.6,0.2,2.2,0.3,0.4,0.1,0.619,0.415,0.364,1.2,3.1,0.6,8.5,-2.9
80,101236,2,2.0,1.0,4.0,0.0,0.0,1.5,1.0,0.5,0.0,1.0,1.0,0.0,11.9,-1.5
81,203921,17,1.8,0.4,1.5,0.1,0.2,0.5,0.75,0.3,0.267,0.2,2.4,0.9,9.0,0.0
82,1626146,8,1.3,0.0,0.8,0.1,0.3,0.1,0.0,0.5,0.0,0.0,1.3,0.0,4.5,-1.6
83,203991,77,7.0,0.6,6.4,0.8,1.2,0.8,0.379,0.582,0.0,2.7,5.2,0.0,19.1,1.3
84,203469,73,8.7,1.0,6.2,0.8,0.9,0.9,0.754,0.529,0.1,3.2,6.0,0.1,24.3,2.2
85,202332,60,5.5,0.8,4.8,0.8,1.1,1.1,0.714,0.596,0.0,1.4,3.8,0.0,13.3,-0.4
86,201147,82,7.2,1.3,2.4,1.0,0.2,1.0,0.75,0.384,0.272,1.7,6.7,2.7,20.4,-1.1
87,203928,8,2.8,0.0,2.0,0.0,0.1,0.0,0.667,0.409,0.0,0.8,2.8,0.1,6.3,-0.8
88,202709,80,8.5,3.1,2.6,0.8,0.3,1.3,0.764,0.439,0.273,2.2,7.3,1.4,25.6,3.4
89,1626262,3,2.0,0.0,0.3,0.0,0.0,0.3,0.0,0.5,1.0,0.0,1.3,0.7,1.9,1.3
90,201584,79,9.6,1.7,2.6,1.1,0.4,0.9,0.839,0.454,0.378,1.5,8.1,2.7,29.6,1.9
91,1626245,31,3.4,0.8,3.3,0.2,0.4,0.4,0.714,0.556,0.0,1.1,2.3,0.1,10.3,1.7
92,1626156,80,13.2,3.3,3.4,1.2,0.2,2.5,0.737,0.41,0.351,2.4,12.0,4.6,28.2,-6.8
93,201571,62,7.5,3.2,1.5,0.6,0.1,1.4,0.805,0.423,0.405,2.1,5.6,2.7,19.0,-0.5
94,2563,1,13.0,2.0,5.0,1.0,2.0,0.0,0.0,0.429,0.5,0.0,14.0,2.0,42.4,-1.0
95,203081,75,25.1,6.8,4.0,0.9,0.4,3.2,0.892,0.419,0.375,6.2,19.7,8.1,35.7,1.3
96,203996,20,1.8,0.5,1.6,0.3,0.2,0.6,0.875,0.351,0.231,0.4,1.9,0.7,7.8,-2.2
97,204014,33,2.3,0.3,0.6,0.1,0.0,0.4,1.0,0.403,0.34,0.2,1.9,1.5,8.4,-0.4
98,201568,53,19.5,2.5,5.3,0.8,0.4,1.5,0.868,0.41,0.364,8.2,13.2,4.5,34.7,-1.9
99,201980,79,7.2,1.8,3.8,1.0,0.8,0.9,0.739,0.376,0.332,0.6,7.1,4.4,26.1,6.4
100,201967,80,6.1,1.0,3.0,0.5,0.4,0.5,0.695,0.451,0.316,1.0,5.2,2.2,24.6,-3.5
101,201589,70,7.5,1.4,4.2,0.8,0.7,0.9,0.755,0.452,0.385,0.8,7.0,1.7,21.7,-0.7
102,201954,74,14.0,4.3,2.3,1.0,0.1,1.8,0.858,0.486,0.401,3.1,10.5,2.9,30.0,-0.9
103,1626199,38,4.0,0.7,1.2,0.2,0.0,0.5,0.725,0.397,0.38,1.1,3.4,1.3,10.1,-0.1
104,101135,55,7.8,1.5,5.5,0.4,0.5,1.2,0.763,0.531,0.0,1.7,6.1,0.0,16.4,-1.5
105,2561,78,7.1,1.8,4.0,0.6,0.7,0.9,0.788,0.545,0.429,1.0,5.7,0.1,18.0,4.2
106,201599,77,12.7,1.2,13.8,0.7,2.3,1.4,0.43,0.703,0.0,8.0,6.6,0.0,33.7,5.7
107,201971,29,2.1,0.4,2.0,0.3,0.1,0.5,0.385,0.412,0.0,0.4,2.3,0.0,7.5,-1.3
108,201942,78,23.5,4.0,4.5,1.0,0.3,2.2,0.85,0.446,0.338,8.4,17.7,1.8,35.9,2.2
109,202326,65,26.9,3.3,11.5,1.6,1.4,3.8,0.718,0.451,0.333,10.2,20.5,3.2,34.6,0.6
110,201960,26,11.0,1.0,4.7,1.7,0.2,1.1,0.6,0.389,0.39,1.9,10.4,4.5,30.2,1.7
111,1626153,27,3.8,1.1,1.4,0.3,0.1,0.6,0.743,0.45,0.385,1.3,3.0,0.5,8.5,0.5
112,203471,80,11.0,4.4,2.6,0.9,0.1,2.3,0.791,0.421,0.322,2.3,9.8,3.0,20.3,2.8
113,101114,65,14.1,5.8,2.9,0.9,0.2,2.3,0.869,0.414,0.344,3.2,11.9,4.3,32.4,0.0
114,202324,62,16.4,1.5,8.1,1.2,1.5,1.7,0.709,0.515,0.0,4.1,13.1,0.1,32.0,1.6
115,201565,66,16.4,4.7,3.4,0.7,0.2,2.7,0.793,0.427,0.293,2.7,15.9,2.3,31.8,-2.5
116,202682,80,9.3,0.9,3.7,0.4,0.1,0.8,0.758,0.45,0.293,3.2,7.1,1.9,17.9,-2.6
117,1626164,76,13.8,2.6,2.5,0.6,0.3,2.1,0.84,0.423,0.343,3.4,11.4,3.8,27.7,-4.9
118,2734,64,7.6,1.8,2.2,0.9,0.2,1.0,0.721,0.447,0.329,2.2,5.8,2.5,20.0,-1.4
119,203906,28,2.1,0.4,1.4,0.5,0.0,0.3,0.417,0.296,0.25,0.9,2.5,1.1,8.9,-0.5
120,203473,58,4.4,0.2,3.9,0.4,0.8,0.6,0.75,0.559,0.0,1.3,3.1,0.0,12.2,-0.6
121,203079,78,9.8,2.0,2.6,1.0,0.2,1.5,0.713,0.399,0.358,2.0,9.1,3.1,27.6,2.7
122,1717,75,18.3,1.8,6.5,0.7,0.7,1.1,0.893,0.448,0.368,3.7,14.8,4.6,31.5,3.4
123,202388,61,7.0,4.4,2.8,0.5,0.1,1.3,0.75,0.44,0.384,1.7,5.7,1.6,21.6,-2.0
124,202700,37,6.2,1.1,2.9,0.5,0.1,1.2,0.642,0.439,0.281,1.4,5.5,1.5,14.8,1.2
125,203926,81,9.4,0.7,2.4,0.2,0.1,0.7,0.857,0.452,0.425,1.0,8.0,3.2,23.0,-0.8
126,203110,81,14.0,7.4,9.5,1.5,1.4,3.2,0.696,0.49,0.388,4.1,10.1,3.2,34.7,13.2
127,2400,30,2.7,0.4,2.8,0.3,0.4,0.4,0.643,0.32,0.171,0.5,3.4,1.4,10.2,-2.8
128,1626251,1,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.2,0.4,0.0,10.0,5.0,24.2,-8.0
129,2730,71,13.7,1.4,11.8,1.0,1.6,2.3,0.489,0.62,0.0,6.7,8.5,0.1,32.1,0.3
130,203939,69,5.8,0.6,4.0,0.5,0.3,0.6,0.739,0.493,0.125,2.1,4.3,0.2,14.4,-1.2
131,2548,74,19.0,4.6,4.1,1.1,0.6,2.7,0.793,0.456,0.159,5.5,16.0,0.6,30.5,-0.1
132,202734,59,7.5,1.7,2.3,0.6,0.3,0.9,0.629,0.481,0.452,0.6,6.6,1.8,21.4,-0.6
133,202334,81,6.5,1.1,7.4,0.7,0.9,0.8,0.559,0.611,0.0,2.5,4.2,0.0,20.8,0.3
134,204002,11,2.3,0.3,1.9,0.1,0.5,0.5,0.375,0.579,0.0,0.7,1.7,0.0,6.6,-0.9
135,203901,73,10.7,6.4,3.6,1.2,0.3,2.4,0.589,0.436,0.326,2.6,10.0,1.3,29.4,-1.0
136,202407,20,1.8,1.0,1.8,0.4,0.2,0.5,0.722,0.282,0.083,0.9,2.0,0.6,8.6,1.1
137,202343,5,1.6,0.8,0.8,0.0,0.0,0.2,0.75,0.2,0.25,0.8,2.0,0.8,9.0,-0.6
138,1882,17,4.1,1.1,3.7,0.5,0.5,0.6,0.889,0.431,0.0,0.5,4.2,0.1,13.2,-2.2
139,1626144,68,12.8,5.5,3.4,1.0,0.5,3.2,0.67,0.364,0.319,3.1,13.3,3.4,30.4,-1.7
140,202683,82,12.7,0.4,8.1,0.3,0.4,1.4,0.797,0.576,0.476,3.1,8.8,0.3,21.0,1.5
141,202339,31,20.4,6.1,4.0,2.0,0.6,3.5,0.802,0.453,0.372,5.5,15.9,4.2,34.2,-1.6
142,201569,45,15.2,2.7,2.2,1.0,0.3,1.6,0.888,0.418,0.384,2.8,12.3,6.5,32.9,-1.6
143,203961,8,1.0,0.1,1.4,0.0,0.5,0.4,0.5,0.5,0.0,0.5,0.8,0.0,5.9,0.9
144,203475,9,1.4,0.3,0.7,0.1,0.0,0.0,1.0,0.385,0.2,0.2,1.4,0.6,4.7,-0.1
145,101141,74,10.4,0.9,5.4,0.7,0.4,1.0,0.721,0.424,0.371,2.1,8.9,3.5,25.4,-1.9
146,203095,79,15.4,2.7,2.8,1.2,0.0,1.7,0.836,0.462,0.4,3.0,11.8,4.9,32.5,-2.4
147,202323,81,10.5,4.4,4.9,1.0,0.3,2.1,0.827,0.456,0.241,2.2,9.3,1.0,28.0,1.2
148,203105,46,7.0,0.7,5.6,0.4,1.1,0.8,0.53,0.548,0.0,2.9,5.0,0.0,16.7,4.8
149,1626163,81,7.5,1.2,4.1,0.5,0.5,0.7,0.73,0.41,0.337,1.8,6.5,2.5,21.1,-0.2
150,202066,80,7.3,1.8,2.7,0.9,0.2,0.8,0.728,0.398,0.345,1.6,6.3,3.2,24.4,-0.5
151,203914,76,12.3,1.9,2.9,1.3,0.2,1.3,0.82,0.469,0.354,1.8,10.1,3.9,32.1,-2.8
152,202390,40,9.8,1.2,2.1,0.5,0.0,0.7,0.855,0.465,0.41,1.4,8.1,2.5,20.2,-4.1
153,201588,74,12.1,3.5,4.0,1.1,0.2,1.4,0.76,0.441,0.408,2.0,10.0,4.2,34.1,1.3
154,101123,69,8.9,0.8,2.4,0.6,0.3,0.7,0.783,0.392,0.323,1.3,8.5,3.8,22.6,0.6
155,201945,72,8.7,1.0,2.9,0.5,0.3,0.9,0.767,0.439,0.353,2.0,7.3,1.9,19.9,0.3
156,203507,80,16.9,4.3,7.7,1.2,1.4,2.6,0.724,0.506,0.257,5.1,12.7,1.4,35.3,-2.1
157,203922,45,3.8,0.6,1.5,0.4,0.2,0.4,0.692,0.43,0.378,0.9,3.4,0.8,11.3,-0.8
158,201609,72,14.1,5.8,3.8,1.0,0.2,2.6,0.727,0.477,0.312,2.3,12.2,2.8,32.8,2.8
159,202330,80,19.7,3.7,5.0,1.2,0.3,2.5,0.824,0.433,0.349,6.0,15.0,5.1,36.2,1.2
160,203476,82,10.1,1.7,7.1,1.1,1.2,1.7,0.827,0.532,0.3,3.0,7.1,0.2,27.1,-0.1
161,202328,79,15.3,2.3,8.8,0.9,0.8,1.6,0.74,0.522,0.0,3.9,11.9,0.0,29.3,-1.4
162,202962,18,2.4,0.3,2.3,0.2,0.1,0.4,0.412,0.563,0.0,0.9,1.8,0.0,10.7,-4.3
163,202349,23,5.7,4.0,2.0,0.4,0.0,1.7,0.846,0.326,0.247,1.1,6.0,3.2,20.0,-4.1
164,203084,66,11.7,1.8,4.9,0.6,0.2,0.9,0.761,0.466,0.383,2.0,9.6,3.2,30.9,6.8
165,202355,73,14.2,0.4,11.8,0.6,3.7,1.9,0.65,0.606,0.0,4.5,9.3,0.0,29.1,1.2
166,203156,14,6.5,0.6,5.1,0.6,1.0,0.9,0.833,0.429,0.0,2.1,5.5,0.0,18.8,-6.7
167,203138,77,9.8,1.3,3.5,0.5,0.3,1.0,0.719,0.397,0.38,1.2,8.8,5.1,28.0,-4.8
168,203546,66,3.6,1.0,1.0,0.3,0.2,0.7,0.824,0.441,0.357,0.5,3.1,1.3,8.8,-1.2
169,101133,71,9.3,1.5,7.1,0.9,1.1,1.4,0.587,0.589,0.0,3.2,6.3,0.0,25.6,1.6
170,202697,54,5.8,1.7,3.8,1.0,0.4,1.1,0.784,0.374,0.295,0.9,5.6,2.7,24.4,3.4
171,203477,77,11.0,1.8,2.3,0.7,0.2,1.2,0.833,0.36,0.363,2.3,9.4,6.3,25.5,-6.3
172,202738,82,22.2,6.2,3.0,1.1,0.1,2.7,0.871,0.428,0.359,6.6,16.9,5.7,32.2,3.6
173,202397,77,12.6,6.5,4.0,1.1,0.3,2.3,0.693,0.411,0.329,2.3,12.6,2.2,29.1,-4.5
174,200826,74,10.9,4.1,2.1,0.4,0.0,1.5,0.771,0.446,0.385,1.3,9.6,3.5,22.5,-1.0
175,201581,35,5.9,0.7,3.8,0.4,0.4,0.7,0.447,0.516,0.0,2.9,4.4,0.0,12.5,-1.7
176,1626266,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.1,-4.0
177,200755,75,16.3,1.4,1.9,0.6,0.1,1.0,0.888,0.48,0.475,2.7,11.7,5.6,28.0,6.8
178,2747,77,12.4,1.7,2.8,1.1,0.3,0.8,0.634,0.415,0.4,0.9,11.0,6.6,30.7,4.0
179,203960,73,5.1,0.6,2.6,0.3,0.5,1.0,0.656,0.442,0.222,1.7,4.3,0.9,15.9,-3.2
180,203210,78,7.4,0.9,4.8,0.6,0.4,1.1,0.752,0.465,0.333,1.8,6.3,0.6,18.5,-0.6
181,201580,34,5.1,0.1,3.9,0.1,0.8,0.6,0.5,0.575,0.0,1.1,3.9,0.0,10.9,-1.6
182,203953,76,14.1,1.7,5.2,0.9,0.4,1.5,0.768,0.493,0.257,3.0,11.8,0.5,31.7,-2.5
183,203109,73,14.2,1.8,5.1,1.7,0.5,1.1,0.82,0.443,0.336,3.3,11.1,5.0,31.6,3.0
184,1626143,53,17.5,1.2,7.0,0.4,1.2,2.3,0.686,0.508,0.167,3.7,14.7,0.1,30.0,-9.3
185,2037,79,14.2,2.3,1.8,0.7,0.2,1.4,0.904,0.404,0.34,3.4,11.9,4.4,26.9,2.1
186,2749,39,7.7,4.9,2.9,0.6,0.1,1.7,0.857,0.368,0.299,0.9,7.9,3.7,26.6,-3.4
187,202341,51,3.5,0.8,1.7,0.4,0.3,0.8,0.759,0.376,0.267,0.6,3.5,1.7,14.1,-1.6
188,203516,22,7.2,1.0,1.9,0.7,0.2,0.9,0.735,0.478,0.448,1.5,5.1,2.6,14.9,-2.0
189,201935,82,29.0,7.5,6.1,1.7,0.6,4.6,0.86,0.439,0.359,10.2,19.7,8.0,38.1,1.5
190,201949,57,5.0,1.2,2.2,0.5,0.6,0.9,0.574,0.475,0.303,1.2,4.2,1.2,16.2,0.1
191,2592,48,3.7,0.3,1.0,0.2,0.2,0.3,0.808,0.408,0.394,0.5,3.0,2.2,9.7,-0.4
192,203949,41,2.9,0.4,1.4,0.2,0.2,0.4,0.531,0.536,0.5,1.2,2.0,0.0,6.4,-2.1
193,203923,29,1.0,0.3,0.9,0.2,0.0,0.2,0.25,0.306,0.231,0.1,1.2,0.9,6.9,-0.9
194,203099,44,2.7,0.5,0.9,0.3,0.0,0.5,0.655,0.343,0.308,1.3,2.4,0.9,9.3,-1.0
195,201162,81,7.9,2.1,3.5,0.9,0.2,1.0,0.735,0.478,0.42,1.2,6.0,2.9,25.9,0.7
196,203096,81,10.3,2.3,8.3,0.9,0.6,1.3,0.64,0.435,0.282,2.0,10.0,1.3,23.6,2.6
197,204067,26,2.4,0.2,0.9,0.2,0.0,0.0,1.0,0.308,0.319,0.3,2.5,1.8,5.6,-1.3
198,1626185,27,5.7,0.6,3.2,0.3,0.3,0.7,0.726,0.466,0.0,2.3,4.3,0.1,14.1,-1.4
199,203950,7,1.0,0.1,0.6,0.1,0.0,0.0,0.5,0.6,0.0,0.3,0.7,0.0,2.7,1.3
200,101127,32,12.8,7.4,4.3,1.1,0.2,2.9,0.893,0.391,0.304,3.5,11.2,3.2,32.1,-4.1
201,201160,76,7.2,0.8,2.9,0.4,0.9,0.8,0.806,0.485,0.25,0.9,6.6,0.2,15.5,-0.5
202,1891,72,5.9,1.4,1.1,0.7,0.1,0.7,0.818,0.402,0.356,0.5,5.2,3.6,17.5,0.4
203,201574,47,3.1,0.6,2.9,0.3,0.4,0.3,0.704,0.481,0.333,1.1,2.3,0.3,10.0,-0.1
204,201965,17,1.8,0.3,1.3,0.0,0.2,0.4,1.0,0.522,0.0,0.4,1.4,0.1,6.3,-2.7
205,201145,80,11.7,1.7,4.2,0.7,0.5,1.2,0.745,0.43,0.315,2.8,10.3,2.7,28.2,-0.5
206,201952,79,15.7,5.9,2.7,1.2,0.3,2.8,0.837,0.439,0.401,3.9,12.5,3.5,28.5,0.8
207,203481,51,4.3,0.4,3.4,0.4,1.0,0.5,0.729,0.537,0.0,1.2,3.2,0.0,12.9,1.1
208,203924,77,9.7,1.8,4.7,0.7,1.6,1.4,0.658,0.419,0.24,4.2,7.8,1.9,26.8,-6.4
209,202379,30,2.4,0.1,1.8,0.2,0.3,0.2,0.714,0.542,0.25,0.7,1.6,0.5,8.4,-1.4
210,203087,66,8.8,1.2,3.8,0.6,0.5,0.8,0.727,0.451,0.309,1.3,7.7,2.7,18.6,2.3
211,202391,78,11.7,3.0,3.2,0.7,0.5,1.9,0.815,0.412,0.336,3.7,9.3,2.9,26.3,1.1
212,1626170,76,5.6,2.3,1.9,0.7,0.1,1.1,0.78,0.394,0.22,1.6,5.1,1.3,16.6,-2.2
213,201573,52,10.4,3.1,2.7,0.9,0.2,1.4,0.778,0.423,0.437,1.7,8.4,4.4,28.9,-3.6
214,202690,6,1.5,0.2,0.0,0.2,0.0,0.3,0.8,0.4,0.5,0.8,0.8,0.3,2.9,-4.2
215,202710,67,20.9,4.8,5.3,1.6,0.6,2.0,0.832,0.454,0.312,7.1,15.4,3.1,36.9,-0.2
216,201149,29,4.3,3.8,8.8,0.6,1.0,1.8,0.489,0.383,0.0,1.6,4.6,0.0,21.9,-1.2
