,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3A,MIN,PLUS_MINUS
14,203458,69,8.5,1.2,7.5,0.4,0.9,1.1,0.684,0.566,0.333,3.3,5.5,0.0,20.2,-3.7
15,1627816,25,1.0,0.1,0.7,0.1,0.0,0.1,0.0,0.423,0.364,0.0,1.0,0.4,4.2,-0.8
16,1628035,14,1.5,0.1,0.5,0.1,0.1,0.2,0.667,0.533,0.333,0.2,1.1,0.6,3.8,-1.0
17,203459,75,13.2,1.6,4.3,0.6,0.5,1.0,0.852,0.407,0.378,1.8,11.0,7.1,29.3,-1.0
18,101161,74,4.6,1.6,4.5,0.6,0.6,0.7,0.612,0.538,0.313,1.1,3.5,0.4,15.8,0.1
19,203083,78,15.0,3.0,16.0,1.5,1.6,2.6,0.605,0.529,0.0,5.1,11.3,0.1,33.7,-0.7
20,2738,64,6.0,3.3,3.8,0.8,0.6,1.0,0.632,0.463,0.282,1.4,5.0,1.8,25.4,4.3
21,201281,2,12.0,3.5,3.0,1.5,1.5,1.5,1.0,0.471,0.556,1.5,8.5,4.5,32.1,10.0
22,203460,39,5.0,1.2,4.7,1.2,0.9,0.8,0.316,0.537,0.222,1.0,4.2,0.9,26.6,4.8
23,101106,24,1.5,0.6,3.3,0.2,0.5,0.8,1.0,0.68,0.0,0.1,1.0,0.0,9.0,-1.2
24,1626150,56,9.5,3.2,2.3,0.7,0.5,1.4,0.78,0.422,0.331,2.8,7.7,2.5,23.7,-3.6
25,1628510,15,4.6,0.4,2.3,0.2,0.1,0.5,0.25,0.342,0.367,0.3,4.9,3.3,13.9,-5.1
26,203952,82,17.7,2.0,4.4,1.1,0.6,1.7,0.643,0.438,0.331,3.8,15.9,4.1,36.3,2.5
27,1627790,32,3.7,0.2,1.9,0.1,0.4,0.3,0.724,0.731,0.0,0.9,2.1,0.0,6.7,-1.2
28,1626148,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.7,3.0
29,203076,75,28.1,2.3,11.1,1.5,2.6,2.2,0.828,0.534,0.34,8.0,19.5,2.2,36.4,3.9
30,201229,79,8.9,1.1,3.1,0.4,0.3,0.7,0.797,0.464,0.436,1.7,6.0,4.6,22.2,0.3
31,1628469,19,7.9,1.1,1.7,0.4,0.1,0.6,0.769,0.371,0.288,2.1,7.5,2.7,16.5,-0.3
32,1628499,17,1.4,0.1,0.8,0.4,0.3,0.4,0.667,0.381,0.75,0.4,1.2,0.2,7.2,-2.6
33,203382,81,6.0,1.1,5.4,0.3,0.6,1.0,0.756,0.471,0.143,1.0,5.5,0.3,18.3,2.3
34,201167,53,3.4,0.6,1.2,0.1,0.2,0.4,0.846,0.401,0.386,0.5,3.1,1.3,12.9,-1.8
35,203085,61,15.1,4.0,2.4,1.2,0.3,1.8,0.642,0.424,0.378,2.6,13.2,5.9,33.7,-1.0
36,202340,46,14.3,2.0,2.5,1.1,0.2,2.2,0.768,0.414,0.369,1.8,13.6,4.4,31.2,-2.7
37,1628389,69,6.9,1.5,5.5,0.5,0.6,1.0,0.721,0.512,0.0,2.6,4.9,0.1,19.8,-0.4
38,203463,56,7.5,0.9,2.5,0.7,0.3,1.1,0.828,0.421,0.346,1.1,6.7,2.8,19.5,-5.7
39,1628500,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,-7.5
40,1627732,81,15.8,8.2,8.1,1.7,0.9,3.4,0.56,0.545,0.0,4.2,12.3,0.1,33.7,4.8
41,202687,82,5.7,0.8,5.7,0.3,1.2,1.0,0.65,0.52,0.0,1.9,4.3,0.0,18.2,-5.2
42,201933,58,21.4,5.8,7.4,0.7,0.3,2.8,0.785,0.438,0.345,5.7,17.2,5.6,34.0,1.0
43,1626246,39,6.0,0.6,3.7,0.3,0.3,0.9,0.794,0.534,0.0,2.5,3.8,0.0,8.7,1.4
44,201628,20,2.5,0.6,0.4,0.2,0.0,0.5,0.5,0.328,0.275,0.1,2.9,2.0,5.7,-3.0
45,1626171,73,13.2,1.7,6.8,0.7,0.3,1.4,0.769,0.471,0.359,2.1,11.1,3.1,22.5,-1.1
46,203992,78,11.8,3.3,2.9,0.9,0.2,1.6,0.84,0.446,0.392,1.5,9.9,4.2,27.9,-4.6
47,202711,80,14.3,1.5,3.4,0.7,0.1,1.3,0.868,0.474,0.402,2.6,10.7,4.8,30.8,1.1
48,203078,82,22.6,4.5,4.4,1.2,0.4,2.6,0.791,0.46,0.375,4.5,18.1,6.5,36.3,2.2
49,201148,28,5.0,0.5,3.4,0.5,0.9,0.3,0.636,0.578,0.0,1.2,3.6,0.0,13.6,1.5
50,1627742,59,16.1,3.9,5.3,0.8,0.7,2.5,0.681,0.47,0.39,4.8,12.9,1.8,33.5,-2.2
51,201943,14,5.2,3.1,2.2,0.4,0.3,1.3,1.0,0.375,0.273,0.7,5.1,2.4,14.7,-4.5
52,203464,64,2.3,0.6,1.1,0.4,0.1,0.5,0.512,0.433,0.278,0.7,2.0,0.8,9.0,-0.1
53,1627362,18,2.8,1.2,1.9,1.0,0.3,0.8,0.8,0.442,0.364,0.6,2.4,0.6,13.1,-5.9
54,1627744,18,2.4,0.1,1.7,0.5,0.3,0.3,0.6,0.476,0.0,0.3,2.3,0.1,5.4,-0.4
55,201572,74,13.0,1.7,4.0,0.4,1.3,1.3,0.703,0.465,0.345,2.1,10.7,4.4,23.4,-1.1
56,203998,12,2.2,0.3,1.8,0.3,0.3,0.3,0.833,0.29,0.176,0.5,2.6,1.4,8.9,0.9
57,1627854,80,6.9,1.0,1.4,0.4,0.0,0.5,0.667,0.421,0.39,0.9,6.2,2.9,19.0,1.5
58,1627741,80,13.5,1.9,3.8,1.1,0.3,1.6,0.877,0.446,0.431,1.0,11.7,5.1,25.3,-1.9
59,203710,38,5.5,1.1,1.5,0.8,0.3,0.5,0.813,0.442,0.282,0.4,5.2,2.1,18.6,-0.9
60,203468,81,21.4,3.4,4.0,1.0,0.4,1.9,0.836,0.443,0.397,3.1,18.6,5.9,36.1,1.5
61,101139,70,10.0,0.8,2.2,0.5,0.3,0.6,0.835,0.379,0.361,1.4,8.6,6.5,19.1,3.9
62,1628403,27,2.3,0.5,2.0,0.2,0.1,0.7,0.667,0.4,0.125,0.7,2.2,0.3,7.0,-0.4
63,1626166,25,8.8,4.5,2.8,1.0,0.4,1.4,0.75,0.405,0.385,0.6,8.6,3.6,23.3,-3.6
64,1627747,71,12.1,4.2,3.7,1.2,0.3,2.2,0.711,0.435,0.347,2.6,10.4,3.5,26.2,-3.7
65,2546,78,16.2,1.3,5.8,0.6,0.6,1.3,0.767,0.404,0.357,2.5,15.0,6.1,32.1,3.5
66,1626224,61,3.9,0.7,2.0,0.4,0.0,0.5,0.565,0.484,0.368,0.8,3.0,1.4,11.0,0.6
67,202718,36,7.9,1.9,2.5,0.5,0.3,1.0,0.63,0.462,0.421,0.8,6.5,3.4,19.2,-2.4
68,101112,53,5.0,0.7,2.5,0.3,0.2,0.4,0.895,0.491,0.339,0.4,4.0,2.2,13.1,2.2
69,1628429,13,0.5,0.1,0.2,0.1,0.0,0.1,0.5,0.143,0.125,0.2,1.1,0.6,2.9,-0.7
70,1627767,52,4.9,0.4,4.1,0.2,0.4,0.5,0.758,0.58,0.0,1.3,3.4,0.0,11.2,-2.0
71,1627778,1,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.4,0.0,0.0,5.0,0.0,21.6,-8.0
72,1628449,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,-2.0
73,1626191,19,2.4,0.2,1.3,0.0,0.3,0.1,0.643,0.429,0.125,0.7,2.2,0.4,4.7,-0.8
74,101108,58,18.6,7.9,5.4,1.7,0.2,2.2,0.919,0.46,0.38,3.8,13.8,6.5,31.8,8.6
75,203991,74,13.9,0.9,10.8,0.8,1.9,1.4,0.56,0.652,0.0,3.5,9.1,0.0,27.5,5.1
76,203469,33,7.1,0.9,5.4,0.4,0.6,1.0,0.718,0.545,0.667,2.6,4.7,0.1,19.0,0.7
77,202332,21,0.6,0.1,0.7,0.1,0.0,0.0,0.333,0.333,0.0,0.3,0.7,0.0,2.3,-0.1
78,201147,72,5.3,0.9,2.1,1.1,0.2,0.7,0.722,0.449,0.282,1.3,4.4,1.5,16.8,-0.8
79,202709,82,7.9,3.2,3.2,1.0,0.2,1.1,0.745,0.424,0.353,1.1,7.4,2.3,27.0,-0.6
80,201584,76,12.0,2.4,2.9,1.1,0.2,1.1,0.919,0.454,0.406,1.6,9.9,3.7,30.4,-3.4
81,1626245,55,5.6,1.0,4.2,0.3,0.2,1.0,0.667,0.591,0.0,1.5,3.9,0.0,17.8,-6.1
82,1626156,48,15.5,5.2,3.9,0.8,0.4,3.1,0.74,0.414,0.324,2.7,14.0,5.8,25.7,-3.8
83,201571,75,10.2,3.8,2.1,0.7,0.0,1.6,0.868,0.452,0.419,2.5,7.2,3.6,23.5,-1.7
84,1628391,22,1.0,0.1,0.5,0.1,0.0,0.2,0.5,0.563,0.4,0.1,0.7,0.2,3.2,-1.9
85,1626177,31,1.8,0.3,1.1,0.2,0.3,0.1,0.55,0.564,0.0,0.6,1.3,0.0,5.2,1.1
86,1627745,15,1.7,0.1,0.9,0.1,0.2,0.3,0.6,0.5,0.0,0.3,1.5,0.0,5.9,0.0
87,203081,73,26.9,6.6,4.5,1.1,0.4,2.8,0.916,0.439,0.361,7.4,19.4,8.6,36.6,4.7
88,2863,19,1.7,0.5,0.8,0.1,0.1,0.3,0.75,0.333,0.222,0.2,2.1,0.9,8.0,1.4
89,1627814,15,10.7,1.9,4.7,1.3,0.1,0.9,0.759,0.408,0.25,1.9,10.1,4.0,27.0,-1.6
90,1628422,44,4.1,0.7,1.9,0.3,0.0,0.4,0.696,0.447,0.324,0.5,3.7,1.5,10.8,-0.9
91,1627772,6,2.0,1.3,0.8,0.2,0.0,0.3,0.0,0.455,0.4,0.0,1.8,0.8,4.6,-2.0
92,1628464,63,5.3,0.9,4.3,0.5,0.8,0.9,0.753,0.541,0.31,1.3,3.7,0.9,14.9,0.0
93,201568,21,15.3,2.0,4.8,0.6,0.5,1.2,0.931,0.398,0.324,4.1,12.2,5.3,32.0,0.5
94,201980,70,8.6,1.6,3.6,0.9,1.1,1.1,0.769,0.387,0.363,0.9,8.0,4.6,25.6,1.3
95,201967,73,5.7,0.7,4.1,0.5,0.4,0.5,0.596,0.451,0.345,0.7,5.0,2.3,21.4,-1.1
96,203957,14,8.1,3.1,1.9,0.6,0.2,1.4,0.806,0.483,0.278,2.2,6.2,1.3,16.8,2.3
97,1627863,23,6.6,1.1,3.3,0.3,0.3,0.5,0.806,0.434,0.259,1.3,5.6,2.5,17.5,0.8
98,203967,78,14.6,2.6,6.7,0.7,0.3,1.9,0.86,0.453,0.393,2.7,11.4,5.1,29.6,3.7
99,203121,82,7.8,1.4,2.0,0.3,0.2,0.7,0.866,0.444,0.411,0.8,5.9,4.4,23.7,-0.3
100,201589,19,2.8,0.5,0.8,0.4,0.2,0.8,0.667,0.468,0.348,0.2,2.5,1.2,7.4,-1.7
101,201954,69,12.4,5.3,2.6,1.3,0.2,1.2,0.882,0.495,0.468,2.1,9.2,3.0,29.3,1.9
102,1626199,14,1.1,0.8,0.5,0.1,0.0,0.3,0.857,0.263,0.0,0.5,1.4,0.4,6.8,0.9
103,1628021,70,7.9,1.5,4.7,0.8,0.4,1.1,0.655,0.478,0.346,2.9,6.0,0.7,23.5,-3.4
104,204065,3,3.3,0.0,0.0,0.0,0.0,0.3,1.0,0.667,0.667,1.3,1.0,1.0,3.1,-3.7
105,2561,73,6.8,1.9,3.3,0.6,1.0,1.1,0.759,0.571,0.375,1.1,5.2,0.1,13.7,0.5
106,202722,77,5.9,1.0,2.0,0.3,0.4,0.5,0.816,0.44,0.373,0.6,4.8,3.3,14.1,1.2
107,1628432,21,3.0,0.6,1.9,0.5,0.1,0.5,0.667,0.289,0.289,0.6,3.6,1.8,11.5,-3.6
108,1628368,73,11.6,4.4,2.8,1.0,0.3,2.4,0.723,0.412,0.307,2.7,10.9,2.1,27.7,-5.7
109,201599,77,12.0,1.5,15.2,0.5,0.9,1.8,0.58,0.645,0.0,4.1,7.5,0.0,31.5,-1.7
110,202732,58,1.7,0.8,1.3,0.6,0.2,0.3,0.4,0.377,0.358,0.1,1.8,0.9,12.5,-3.6
111,1627761,26,5.2,1.9,2.8,0.8,0.5,1.8,0.576,0.414,0.367,1.3,4.9,1.2,17.5,-2.9
112,201942,80,23.0,5.2,3.9,1.1,0.3,2.2,0.825,0.456,0.31,7.0,17.7,3.6,33.9,5.5
113,202326,48,25.2,5.4,12.9,1.6,1.6,5.0,0.746,0.47,0.354,8.2,18.0,6.1,36.2,1.6
114,201960,73,13.5,2.0,6.6,0.8,0.4,1.4,0.764,0.414,0.371,3.4,10.8,5.4,29.9,-0.9
115,1627749,81,8.1,2.9,5.7,1.2,0.4,1.7,0.709,0.443,0.265,1.8,7.5,0.4,21.5,1.9
116,1626153,69,8.0,2.9,2.9,1.0,0.5,1.1,0.829,0.465,0.366,1.7,6.3,2.2,20.8,3.4
117,1627743,15,1.1,0.6,0.8,0.3,0.1,0.7,0.5,0.389,0.143,0.1,1.2,0.5,5.3,-2.5
118,203471,67,19.4,6.2,3.1,1.1,0.1,2.7,0.849,0.436,0.29,4.0,17.1,3.9,31.0,-4.1
119,1628372,69,15.2,5.2,3.8,1.0,0.3,2.8,0.694,0.395,0.313,2.8,14.8,4.9,29.7,-4.7
120,1627756,77,10.2,3.2,5.1,0.8,0.1,1.3,0.745,0.417,0.386,0.7,9.4,4.8,27.2,-3.5
121,202324,77,12.3,1.3,7.2,0.7,1.1,1.1,0.651,0.563,0.222,2.8,9.1,0.8,28.0,1.9
122,1627884,20,3.1,0.5,1.9,0.2,0.7,0.4,0.667,0.396,0.167,1.2,2.7,0.9,12.3,-1.8
123,201565,25,8.4,1.5,1.4,0.3,0.2,1.4,0.87,0.435,0.233,1.8,7.4,1.2,16.8,-2.1
124,1628476,16,1.8,1.0,1.0,0.4,0.2,0.1,1.0,0.32,0.412,0.4,1.6,1.1,9.2,-1.9
125,1628401,17,3.2,0.5,1.5,0.2,0.2,0.4,0.7,0.485,0.615,1.2,1.9,0.8,8.2,1.8
126,202682,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.0,4.3,-2.5
127,1626164,54,24.9,4.7,4.5,0.9,0.3,3.6,0.878,0.432,0.383,6.1,19.5,7.1,34.5,-6.6
128,2734,71,8.4,2.1,1.8,0.7,0.2,1.1,0.835,0.412,0.348,2.4,6.4,3.2,18.9,1.5
129,1628421,1,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.333,0.0,0.0,3.0,0.0,13.2,10.0
130,203473,62,10.0,1.5,7.9,0.6,0.8,1.4,0.779,0.524,0.355,1.4,7.7,2.3,24.9,-2.5
131,1627738,62,5.8,0.6,4.0,0.2,0.6,0.5,0.667,0.608,0.0,0.9,4.3,0.0,15.2,-2.6
132,1628415,82,11.0,1.6,3.1,0.9,0.2,1.5,0.747,0.44,0.356,2.0,9.4,3.2,28.7,-3.0
133,203079,30,14.3,3.8,2.6,0.8,0.3,2.3,0.739,0.398,0.306,2.3,13.7,5.7,30.6,-2.8
134,1717,77,12.0,1.6,5.7,0.6,0.6,0.7,0.898,0.456,0.409,1.4,9.8,4.4,24.7,-0.7
135,1627734,74,11.6,2.0,7.7,0.5,0.4,1.9,0.75,0.514,0.351,3.0,8.9,0.5,24.5,0.5
136,1628378,79,20.5,3.7,3.7,1.5,0.3,2.7,0.805,0.437,0.34,3.8,17.2,7.0,33.4,4.5
137,1627827,21,5.9,1.2,3.6,0.5,0.2,1.0,0.733,0.38,0.299,0.7,5.8,3.2,21.3,-1.1
138,203926,81,7.8,1.0,2.5,0.2,0.2,0.7,0.79,0.467,0.426,1.0,6.3,2.7,21.8,-0.4
139,1627733,82,6.5,1.6,4.4,0.3,0.6,1.4,0.765,0.386,0.366,0.6,5.9,3.9,25.2,-5.7
140,203110,70,11.0,7.3,7.6,1.4,1.3,2.9,0.775,0.454,0.301,2.5,8.8,3.7,32.7,4.4
141,1628407,53,3.3,0.7,2.3,0.3,0.0,0.4,0.8,0.375,0.256,0.5,3.6,0.8,13.5,0.2
142,202779,29,7.4,2.0,1.4,0.7,0.1,1.3,0.878,0.414,0.333,1.4,6.8,1.6,14.7,0.1
143,2730,81,16.6,1.3,12.5,0.6,1.6,2.6,0.574,0.555,0.143,7.2,11.2,0.1,30.4,1.1
144,203939,79,8.5,1.2,5.6,0.8,0.4,0.7,0.719,0.593,0.333,2.3,5.4,1.1,21.2,0.1
145,2548,67,11.4,3.4,3.8,0.9,0.7,2.1,0.714,0.438,0.288,2.8,10.2,1.7,22.9,0.4
146,202734,82,12.5,2.3,2.9,1.0,0.1,1.2,0.706,0.508,0.425,0.8,10.1,3.7,31.5,1.8
147,202334,78,5.3,0.5,7.4,0.4,0.7,0.8,0.667,0.582,0.0,1.4,3.7,0.0,18.9,1.2
148,1628410,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2,-6.0
149,202327,63,2.6,0.8,2.4,0.7,1.2,0.3,0.75,0.5,0.0,0.9,1.9,0.0,12.9,1.0
150,203901,63,12.7,6.2,4.3,1.3,0.3,2.7,0.649,0.493,0.326,2.7,10.6,1.5,28.7,-7.3
151,2731,26,4.4,0.3,4.6,0.3,1.0,0.5,0.818,0.505,0.0,0.8,3.7,0.0,13.6,0.0
152,1626144,64,8.6,3.2,2.4,0.6,0.2,1.8,0.76,0.388,0.318,2.0,8.2,2.3,19.4,-4.2
153,202683,71,14.1,1.5,11.0,0.5,0.5,1.7,0.848,0.592,0.0,2.6,10.0,0.0,25.8,-2.6
154,202339,74,17.7,5.0,3.8,2.0,0.6,2.9,0.795,0.473,0.347,4.3,13.4,4.9,31.4,1.6
155,201569,69,18.0,2.2,2.5,0.6,0.4,1.9,0.809,0.428,0.359,3.5,14.1,8.8,31.2,8.5
156,203961,67,2.1,1.2,4.1,0.5,0.8,0.6,0.379,0.541,0.0,0.4,1.8,0.0,12.0,0.1
157,1628571,4,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.3,1.9,-2.3
158,101141,69,10.9,1.3,5.9,0.9,0.4,1.0,0.778,0.452,0.36,2.0,8.9,3.7,25.1,0.3
159,203095,57,17.8,2.9,3.2,0.8,0.3,1.7,0.867,0.459,0.379,3.0,14.1,5.9,32.2,-2.1
160,202323,79,8.2,2.2,3.1,0.6,0.4,1.3,0.85,0.447,0.318,1.4,7.3,1.7,25.7,-0.6
161,1626163,79,11.1,1.6,3.6,0.5,0.2,0.8,0.799,0.429,0.38,2.5,9.1,3.5,23.2,-0.7
162,1628412,52,7.9,2.8,2.5,0.7,0.2,1.3,0.817,0.379,0.36,2.2,7.3,1.7,18.9,-0.7
163,1628373,78,5.9,3.2,2.3,0.8,0.2,1.7,0.721,0.364,0.318,0.9,6.4,2.0,21.9,-1.3
164,1627832,76,8.6,3.2,2.4,0.9,0.3,1.0,0.832,0.426,0.414,1.3,7.2,3.4,20.0,4.6
165,1627788,14,1.6,0.3,0.8,0.1,0.1,0.1,0.5,0.286,0.294,0.3,2.0,1.2,5.7,-3.1
166,202066,65,8.4,1.9,2.3,0.9,0.4,1.2,0.769,0.418,0.392,1.2,7.3,3.5,24.8,-4.0
167,203914,67,17.5,2.9,2.6,1.8,0.2,1.8,0.827,0.485,0.396,2.4,13.6,5.9,34.4,2.6
168,1627780,23,3.0,0.9,1.9,0.3,0.1,0.3,0.333,0.405,0.24,0.4,3.2,1.1,9.6,0.5
169,201588,67,10.0,2.8,2.7,0.9,0.4,1.3,0.786,0.46,0.415,2.1,7.7,3.1,27.0,-1.8
170,1627777,9,1.0,0.3,1.0,0.2,0.0,0.3,0.5,0.364,0.0,0.2,1.2,0.4,3.5,-1.4
171,1627834,17,2.1,0.5,2.2,0.2,0.4,0.5,0.0,0.429,0.0,0.0,2.5,0.0,7.2,-0.3
172,101123,41,12.1,0.6,3.2,0.6,0.4,0.8,0.85,0.407,0.369,1.5,10.1,7.3,22.7,2.3
173,1628492,7,2.9,0.4,1.0,0.3,0.0,0.3,1.0,0.333,0.4,0.3,2.6,2.1,9.1,2.7
174,203507,75,26.9,4.8,10.0,1.5,1.4,3.0,0.76,0.529,0.307,8.5,18.7,1.9,36.7,2.0
175,203922,23,4.1,0.7,1.6,0.6,0.0,0.2,0.818,0.424,0.412,0.5,3.7,1.5,14.7,0.0
176,201609,75,17.3,4.8,4.1,0.8,0.2,2.2,0.801,0.45,0.37,3.6,14.3,4.0,31.7,0.3
177,202330,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.0,5.3,3.0
178,203476,79,5.9,0.9,4.6,0.6,0.5,0.7,0.775,0.479,0.311,1.3,4.9,0.8,16.9,-2.6
179,202328,51,10.3,2.2,6.9,0.9,0.5,1.8,0.739,0.565,0.0,2.3,7.6,0.0,20.4,-4.2
180,1627824,33,2.4,0.5,1.6,0.1,0.2,0.4,0.682,0.426,0.324,0.7,1.8,1.1,7.1,-0.2
181,203084,77,18.9,2.0,6.1,0.6,0.2,1.5,0.827,0.445,0.357,4.1,15.7,4.3,34.2,-4.2
182,202355,54,14.0,1.0,11.4,0.7,1.7,1.7,0.703,0.54,1.0,3.4,10.7,0.0,25.3,-1.5
183,1627740,38,4.0,0.5,2.1,0.1,0.0,0.5,0.862,0.363,0.333,0.8,3.8,1.6,8.7,-0.1
184,203546,74,7.4,1.5,1.7,0.4,0.1,0.8,0.763,0.448,0.318,0.8,6.7,2.6,19.7,0.4
185,101133,77,4.8,0.7,4.1,0.5,0.5,1.3,0.703,0.556,0.0,1.7,3.2,0.0,14.9,0.2
186,1628387,11,1.2,0.0,0.8,0.1,0.3,0.2,0.833,0.444,0.0,0.5,0.8,0.0,2.7,-1.3
187,202697,14,4.4,1.2,2.9,0.6,0.3,1.1,0.733,0.379,0.269,1.1,4.1,1.9,19.7,2.0
188,203477,20,8.6,3.8,2.3,0.8,0.1,1.5,0.902,0.38,0.333,2.6,6.9,3.3,21.1,1.0
189,1628439,18,4.4,0.9,2.3,0.1,0.2,0.9,0.667,0.458,0.222,1.0,4.0,0.5,13.3,-2.5
190,1627819,67,6.6,3.1,1.4,0.5,0.1,1.3,0.702,0.418,0.25,2.1,5.8,1.2,17.4,-0.5
191,202738,32,15.2,4.8,2.1,0.5,0.1,3.0,0.893,0.373,0.293,4.1,13.2,5.9,26.9,-3.7
192,1627785,16,6.3,1.3,1.6,0.5,0.1,1.5,0.684,0.465,0.389,1.2,5.4,1.1,11.2,-0.5
193,202397,82,10.9,4.4,2.7,0.8,0.2,1.3,0.698,0.486,0.347,1.4,9.8,1.2,24.9,0.5
194,1628397,36,5.6,0.9,4.4,0.3,0.4,1.0,0.806,0.566,0.0,1.0,4.2,0.0,14.3,-2.7
195,1627826,43,3.7,0.6,2.9,0.2,0.3,0.6,0.765,0.5,0.0,1.2,2.8,0.0,9.5,1.0
196,200826,69,11.6,6.3,2.9,0.5,0.0,2.1,0.784,0.439,0.367,1.5,10.0,4.5,23.2,0.3
197,200755,70,17.1,3.0,2.5,0.5,0.1,1.5,0.904,0.46,0.42,3.1,12.6,6.6,30.2,4.4
198,2747,80,8.3,1.8,2.9,0.9,0.1,1.0,0.696,0.403,0.375,0.7,7.4,4.8,28.1,-1.5
199,203960,22,4.7,0.4,3.5,0.4,1.0,0.4,0.625,0.543,0.5,0.7,3.7,0.5,15.6,0.0
200,203210,55,10.3,1.4,8.4,0.6,0.5,1.4,0.721,0.457,0.339,2.0,8.9,2.3,28.0,-4.5
201,201580,65,4.8,0.5,2.6,0.3,0.9,0.4,0.731,0.621,0.0,0.8,3.4,0.1,9.5,0.6
202,1628444,13,3.0,0.6,1.5,0.2,0.1,0.6,0.462,0.577,0.429,1.0,2.0,0.5,8.8,1.4
203,203953,31,12.6,1.9,4.9,0.8,0.3,1.5,0.741,0.482,0.383,1.7,10.7,2.6,24.0,-2.1
204,204022,7,5.7,0.9,4.3,0.1,0.0,0.4,0.737,0.481,0.0,2.7,3.9,0.0,12.5,-0.6
205,1626643,3,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.7,0.3,2.0,0.0
206,1628451,5,0.8,0.4,2.2,0.2,0.0,0.0,0.5,0.25,0.5,0.4,0.8,0.4,6.7,2.6
207,203109,80,9.7,1.2,3.4,0.8,0.3,0.9,0.818,0.404,0.323,1.9,8.4,4.3,26.1,0.3
208,1626143,28,6.3,0.4,3.0,0.1,0.6,0.8,0.724,0.558,0.25,1.0,4.9,0.1,12.6,-5.8
209,1627774,35,1.0,0.3,0.5,0.2,0.1,0.1,0.667,0.298,0.2,0.1,1.3,0.6,4.6,-0.6
210,1627751,82,6.9,0.7,4.8,0.5,1.2,1.0,0.594,0.659,0.5,1.2,4.7,0.0,18.6,3.0
211,1627883,16,4.6,0.3,2.4,0.3,0.1,0.4,0.632,0.382,0.385,1.2,4.3,1.6,11.3,-2.0
212,2037,80,10.3,2.3,1.2,0.5,0.1,1.2,0.903,0.415,0.331,1.4,9.3,3.9,20.7,-1.9
213,1627750,81,16.7,3.4,3.7,1.0,0.3,2.1,0.905,0.451,0.378,3.1,13.1,5.4,31.7,2.8
214,1627866,3,5.7,0.0,3.0,0.0,0.0,0.3,0.6,0.583,0.0,1.7,4.0,0.0,9.0,-1.7
215,2749,50,4.9,3.6,2.1,0.5,0.1,1.3,0.8,0.389,0.331,0.4,4.9,2.5,20.3,-2.1
