,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3A,MIN,PLUS_MINUS
120,1627884,60,7.0,0.6,4.0,0.8,0.7,0.7,0.607,0.494,0.308,2.0,5.4,1.5,19.2,-0.4
121,201565,51,18.0,4.3,2.7,0.6,0.2,1.6,0.856,0.482,0.37,3.1,14.8,2.9,27.3,0.7
122,1628401,67,9.9,3.9,3.7,1.0,0.7,1.4,0.772,0.479,0.338,1.8,8.1,2.1,25.8,2.3
123,1626164,64,26.6,6.8,4.1,0.9,0.2,4.1,0.866,0.467,0.326,7.1,19.6,6.5,35.0,-5.2
124,2734,68,6.3,1.8,1.6,0.5,0.2,0.8,0.761,0.38,0.31,2.0,5.1,2.9,15.7,-1.4
125,1628421,7,6.7,0.9,2.9,0.6,0.9,0.3,0.643,0.594,0.0,2.0,4.6,0.3,13.5,-1.3
126,1628984,46,4.7,2.6,1.4,0.5,0.0,0.7,0.761,0.343,0.281,1.0,4.7,2.6,14.7,-2.2
127,203473,64,10.8,1.4,7.5,1.1,1.1,1.3,0.814,0.492,0.382,1.8,8.2,3.4,25.1,-2.7
128,1627738,9,4.0,0.6,4.0,0.3,0.6,0.3,0.6,0.682,0.0,1.1,2.4,0.1,13.2,-2.4
129,1628415,18,7.5,0.9,1.7,0.6,0.2,1.1,0.733,0.402,0.375,1.7,6.8,2.2,18.3,-0.9
130,203079,44,12.0,2.8,2.6,0.7,0.2,1.5,0.5,0.414,0.377,1.0,10.9,6.6,25.9,-0.9
131,1717,51,7.3,0.7,3.1,0.2,0.4,0.4,0.78,0.359,0.312,1.0,7.4,4.0,15.6,-1.3
132,1627734,74,14.1,2.9,9.3,0.6,0.4,2.2,0.715,0.59,0.529,3.9,9.5,0.2,24.8,2.6
133,202700,3,2.0,0.3,1.0,0.0,0.3,1.0,0.0,0.5,0.0,0.7,2.0,0.0,4.3,-5.3
134,1628378,77,23.8,4.2,4.1,1.4,0.4,2.8,0.806,0.432,0.362,5.1,19.9,6.7,33.7,4.8
