,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3A,MIN,PLUS_MINUS
116,101114,64,11.0,5.6,2.3,0.5,0.1,2.2,0.826,0.438,0.363,1.7,9.4,3.7,25.9,-1.5
117,202324,50,9.5,1.1,6.1,0.9,0.8,1.2,0.615,0.487,0.3,2.2,8.3,0.2,23.7,1.1
118,1627884,32,5.3,0.4,2.5,0.4,0.4,0.4,0.707,0.562,0.273,1.3,3.8,0.3,17.0,1.0
119,201565,64,18.0,4.4,3.8,0.7,0.3,2.3,0.874,0.471,0.217,4.0,15.3,0.9,32.5,-2.6
120,202682,50,6.1,0.6,2.6,0.3,0.1,0.6,0.652,0.443,0.309,1.8,4.9,1.9,16.1,-1.2
121,1626164,78,22.1,3.4,3.2,0.9,0.3,3.1,0.832,0.423,0.363,5.7,18.3,5.2,35.0,-2.9
122,2734,65,6.7,2.1,2.0,0.7,0.1,0.9,0.829,0.399,0.328,2.0,5.2,2.7,16.7,0.6
123,203473,76,5.1,0.6,6.5,0.5,0.8,0.8,0.699,0.622,0.0,1.2,3.4,0.0,17.5,2.5
124,1627738,36,1.6,0.1,1.7,0.1,0.5,0.2,0.556,0.511,0.0,0.5,1.3,0.0,6.6,-1.2
125,1627754,7,1.4,0.0,0.9,0.0,0.1,0.3,1.0,0.231,0.0,0.6,1.9,0.0,3.5,-3.9
126,203079,46,15.8,4.3,3.3,0.9,0.4,2.2,0.646,0.424,0.395,2.8,14.4,4.7,30.1,1.8
127,1717,54,14.2,1.5,6.5,0.6,0.7,0.9,0.875,0.437,0.378,2.1,12.6,3.9,26.4,-0.2
128,1627734,81,5.9,1.0,3.6,0.5,0.4,1.0,0.657,0.399,0.321,0.8,5.9,2.0,20.1,0.2
129,202700,34,4.4,0.9,3.0,0.5,0.3,0.9,0.51,0.413,0.234,1.4,4.1,1.4,14.1,-3.5
130,1627827,81,4.3,0.8,2.7,0.6,0.3,0.6,0.754,0.372,0.293,0.8,4.1,2.4,20.3,-1.5
131,203926,66,9.0,0.9,2.7,0.2,0.1,0.6,0.845,0.447,0.37,1.3,7.5,3.2,22.8,-0.4
132,1627733,43,3.4,0.5,2.4,0.2,0.5,0.7,0.364,0.354,0.277,0.3,3.7,2.3,13.3,-0.6
133,203110,76,10.2,7.0,7.9,2.0,1.4,2.4,0.709,0.418,0.308,2.8,8.6,3.5,32.5,10.8
134,2730,74,13.5,1.4,12.7,0.9,1.2,2.3,0.533,0.633,0.0,5.7,8.3,0.0,29.7,-1.5
135,203939,77,6.7,0.6,4.0,0.8,0.5,0.4,0.759,0.515,0.284,1.8,4.9,1.0,17.3,-2.2
136,2548,60,18.3,3.8,4.5,1.4,0.7,2.3,0.794,0.434,0.31,4.7,15.9,2.4,29.9,-1.2
137,202734,73,9.6,2.2,2.1,0.7,0.4,0.8,0.77,0.457,0.37,1.0,8.5,2.8,24.9,-1.5
138,202334,46,4.3,0.6,5.3,0.3,0.5,0.8,0.617,0.528,0.0,1.8,3.1,0.0,17.2,-2.8
139,204002,2,4.0,0.5,5.5,0.0,3.0,1.0,0.0,0.8,0.0,1.5,2.5,0.0,13.8,5.0
140,203901,82,12.8,6.5,4.7,1.1,0.5,2.2,0.692,0.471,0.274,2.6,11.1,1.8,29.4,-1.8
141,202407,2,1.5,0.5,3.0,0.0,0.0,1.0,0.5,0.143,0.0,1.0,3.5,1.0,11.6,-3.0
142,1626144,55,11.0,3.9,3.2,0.7,0.2,2.2,0.784,0.377,0.315,3.0,10.0,3.2,25.6,-2.4
143,202683,72,14.3,0.9,6.7,0.4,0.5,1.7,0.786,0.545,0.132,4.0,10.2,0.5,21.3,0.8
144,202339,66,21.1,6.3,4.8,1.4,0.5,3.4,0.847,0.434,0.335,6.9,15.7,4.7,33.0,-2.8
145,201569,75,16.2,2.5,2.7,0.6,0.5,1.6,0.84,0.406,0.372,2.3,13.5,8.8,31.0,3.9
146,101141,82,13.1,1.7,5.9,0.7,0.3,1.4,0.778,0.431,0.353,2.5,10.9,4.9,26.1,-0.4
147,203095,68,17.2,3.0,3.1,1.0,0.1,2.1,0.805,0.439,0.356,4.1,13.7,5.3,32.8,-2.9
148,202323,65,9.0,3.2,3.8,0.8,0.4,1.5,0.825,0.426,0.263,1.6,8.5,1.8,25.5,-2.7
149,1626163,75,11.7,2.2,4.5,0.6,0.5,1.0,0.756,0.399,0.328,2.1,10.7,4.7,26.1,0.6
150,1627832,37,2.9,0.9,1.1,0.4,0.1,0.4,0.818,0.351,0.379,0.6,3.0,0.8,7.9,1.8
151,202066,65,7.8,2.6,2.8,1.3,0.4,1.2,0.784,0.424,0.373,1.1,6.6,3.4,26.6,-2.7
152,203914,57,14.9,2.9,3.1,1.2,0.1,1.3,0.776,0.502,0.42,2.4,11.2,4.5,31.3,1.4
153,202390,2,2.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.5,1.0,9.2,-2.5
154,1627780,6,3.3,2.2,2.0,0.5,0.7,1.7,0.6,0.364,0.111,0.8,3.7,1.5,16.5,-9.7
155,201588,49,16.9,4.2,3.4,1.0,0.2,1.7,0.801,0.477,0.403,4.0,12.4,4.8,31.5,5.3
156,1627777,23,0.9,0.2,0.7,0.1,0.0,0.2,1.0,0.25,0.083,0.1,1.6,0.5,4.0,0.1
157,1627834,22,5.6,0.9,3.9,0.1,0.8,1.1,0.857,0.549,0.0,0.6,4.6,0.1,16.1,-1.4
158,101123,47,5.6,0.7,1.8,0.2,0.1,0.5,0.805,0.409,0.351,0.9,4.9,2.4,11.4,0.2
159,201945,72,9.2,1.6,2.6,0.6,0.2,0.9,0.806,0.423,0.353,2.3,7.7,2.4,23.2,-4.3
160,203507,80,22.9,5.4,8.8,1.6,1.9,2.9,0.77,0.521,0.272,7.7,15.7,2.3,35.6,0.6
161,203922,69,6.1,0.7,3.6,0.6,0.3,0.5,0.711,0.467,0.392,1.1,4.9,1.8,20.7,-1.1
162,201609,73,20.3,5.8,3.8,1.2,0.2,2.9,0.79,0.475,0.405,5.2,15.4,4.0,33.7,0.9
163,202330,73,21.9,3.5,5.4,1.0,0.3,1.9,0.844,0.471,0.398,5.9,15.8,5.1,34.5,4.8
164,203476,82,10.0,1.9,7.9,1.1,1.2,1.3,0.814,0.502,0.372,2.0,8.1,0.5,32.4,0.4
165,202328,81,11.7,2.3,6.6,1.1,0.5,1.7,0.741,0.533,0.0,3.0,9.0,0.0,22.5,1.7
166,202349,3,2.3,1.7,0.7,0.3,0.3,0.3,0.667,0.25,0.333,1.0,2.7,1.0,12.9,-4.3
167,203084,79,19.2,1.5,5.0,0.8,0.2,1.3,0.861,0.468,0.351,3.6,16.2,2.8,35.5,-1.7
168,202355,77,17.0,0.7,14.1,0.7,2.1,2.0,0.628,0.557,0.0,4.6,12.6,0.0,32.6,1.3
169,1627740,19,3.2,0.4,2.2,0.1,0.1,0.7,0.5,0.359,0.286,0.4,3.4,1.8,7.7,-0.2
170,203138,40,5.1,0.9,2.8,0.5,0.2,0.3,0.655,0.385,0.337,0.7,5.0,2.4,18.8,-1.8
171,203546,77,6.8,1.2,1.6,0.5,0.1,0.7,0.759,0.487,0.374,0.8,5.6,2.1,14.8,0.5
172,101133,31,5.6,0.6,4.8,1.1,0.8,1.1,0.573,0.586,0.0,2.4,3.6,0.0,17.9,1.0
173,202697,76,7.5,1.4,2.9,0.8,0.4,1.0,0.789,0.411,0.36,1.2,6.4,3.4,25.5,0.6
174,203477,39,4.6,0.9,1.3,0.6,0.0,0.5,0.909,0.364,0.266,0.8,4.4,2.4,15.2,-2.2
175,1627819,4,0.8,0.8,0.8,0.3,0.3,0.0,0.5,0.143,0.0,0.5,1.8,0.5,13.0,-4.8
176,202738,76,28.9,5.9,2.7,0.9,0.2,2.8,0.909,0.463,0.379,8.5,19.4,8.5,33.8,3.6
177,1627785,73,7.4,2.6,2.5,0.6,0.5,1.9,0.805,0.402,0.295,1.5,7.0,2.0,22.5,-1.6
178,202397,81,9.4,5.2,2.9,0.8,0.4,1.4,0.706,0.439,0.267,1.3,9.2,1.3,24.1,0.6
179,1627826,38,7.5,0.8,4.2,0.4,0.9,0.8,0.653,0.529,0.0,1.3,6.3,0.1,16.0,-3.5
180,200826,35,10.9,5.5,2.4,0.4,0.0,1.8,0.863,0.414,0.358,1.5,9.8,4.2,22.0,0.3
181,200755,78,15.0,1.4,2.2,0.7,0.2,1.3,0.891,0.445,0.429,2.6,11.4,6.0,28.2,6.1
182,2747,41,8.6,1.5,2.8,1.0,0.3,0.6,0.667,0.346,0.351,0.4,8.7,6.6,29.0,1.8
183,203210,77,8.9,1.1,7.1,0.6,0.4,1.2,0.802,0.5,0.379,2.2,6.5,1.9,27.3,-0.4
184,201580,77,6.1,0.2,3.2,0.2,0.9,0.5,0.505,0.652,0.0,1.4,4.1,0.0,9.6,4.1
185,203953,51,20.1,2.8,6.2,1.0,0.4,1.8,0.743,0.49,0.365,4.3,16.0,3.5,33.9,-1.7
186,203109,72,13.9,2.2,5.8,1.0,0.3,1.1,0.811,0.463,0.398,3.0,10.0,5.5,32.4,4.9
187,1626143,50,11.8,1.2,4.8,0.4,1.0,1.8,0.671,0.514,0.0,3.2,9.4,0.0,22.7,-6.4
188,1627774,35,2.2,0.3,0.7,0.3,0.1,0.3,0.765,0.292,0.255,0.5,2.5,1.5,7.1,0.0
189,1627751,54,3.1,0.2,3.1,0.3,0.4,0.5,0.544,0.583,0.0,1.1,2.1,0.0,11.6,-0.1
190,2037,82,12.3,2.6,1.6,0.7,0.2,1.6,0.857,0.413,0.36,2.5,10.6,3.9,26.3,0.3
191,1627750,82,9.9,2.1,2.6,0.6,0.3,1.4,0.883,0.404,0.334,1.5,8.9,4.2,21.5,0.9
192,2749,75,9.2,5.1,2.6,0.7,0.1,1.7,0.714,0.444,0.388,0.8,8.1,3.6,27.3,1.7
193,203516,64,6.7,1.0,4.0,0.7,0.3,0.9,0.782,0.455,0.372,1.7,5.0,2.1,23.4,0.7
194,201935,81,29.1,11.2,8.1,1.5,0.5,5.7,0.847,0.44,0.347,10.9,18.9,9.3,36.4,5.2
195,201949,76,12.8,3.6,4.9,1.0,1.1,2.3,0.707,0.479,0.34,2.8,10.1,3.4,27.4,1.8
196,2592,48,2.8,0.3,0.8,0.1,0.2,0.2,0.65,0.478,0.47,0.4,1.9,1.4,7.9,-2.1
197,203949,52,2.8,0.3,1.8,0.3,0.6,0.4,0.5,0.53,0.25,0.8,2.3,0.2,8.8,-0.8
198,203923,29,2.3,0.1,0.9,0.3,0.1,0.1,0.667,0.431,0.343,0.3,2.0,1.2,7.6,-1.3
199,201162,64,6.8,1.9,3.5,0.7,0.3,1.1,0.662,0.454,0.379,1.0,5.4,3.2,21.3,-0.7
200,203096,11,3.4,0.3,2.5,0.4,0.1,0.4,0.5,0.319,0.167,0.7,4.3,1.6,10.7,-2.6
201,204067,5,4.8,0.0,1.4,0.2,0.0,0.2,0.889,0.316,0.25,1.8,3.8,3.2,12.5,-1.0
202,1626185,42,3.9,0.2,3.9,0.4,0.2,0.7,0.8,0.384,0.36,1.2,3.6,0.6,13.3,-1.7
203,203950,2,1.5,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,3.3,0.0
204,101127,2,3.0,2.5,0.0,1.0,0.0,1.5,1.0,0.667,0.0,1.0,1.5,0.5,16.5,-3.0
205,1627784,9,4.4,1.0,2.4,0.2,0.4,0.3,0.714,0.421,0.333,0.8,4.2,1.0,12.7,-6.9
206,201160,74,5.7,0.5,3.5,0.3,0.7,0.8,0.686,0.529,0.474,0.7,4.4,1.1,14.4,-0.1
207,1891,74,4.1,1.3,1.4,0.6,0.3,0.5,0.828,0.432,0.427,0.4,3.3,2.3,18.4,1.4
208,1627759,78,6.6,0.8,2.8,0.4,0.2,0.9,0.685,0.455,0.343,1.6,5.4,1.7,17.2,-1.6
209,201145,69,9.2,1.2,3.1,0.5,0.2,1.1,0.863,0.394,0.275,2.4,8.1,2.8,22.2,-4.3
210,201952,82,15.3,7.8,4.0,1.2,0.4,2.6,0.867,0.442,0.357,5.1,11.1,3.1,32.4,0.6
211,203481,51,2.9,0.1,2.4,0.3,0.6,0.3,0.75,0.534,0.0,0.9,2.0,0.0,8.5,-0.4
212,203924,80,5.5,0.6,2.6,0.4,1.0,0.6,0.612,0.463,0.371,1.8,4.1,1.5,19.1,-2.3
213,203087,62,9.7,1.2,4.3,0.4,0.4,0.6,0.853,0.46,0.281,2.1,7.9,2.4,18.4,-0.6
214,202391,36,14.5,5.1,3.8,1.2,0.4,2.4,0.816,0.438,0.372,3.9,11.1,4.3,24.5,-2.3
215,1626170,63,5.9,1.9,1.8,0.7,0.1,0.7,0.89,0.425,0.366,1.2,4.8,2.1,16.3,0.8
