,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3M,MIN,PLUS_MINUS
208,1629658,5,1.4,0.4,1.4,0.2,0.0,0.0,0.5,0.5,0.0,0.4,1.2,0.0,3.6,-1.6
209,1629669,2,1.5,1.5,0.5,0.0,0.0,0.5,1.0,0.25,0.0,0.5,2.0,1.5,7.4,-5.0
210,1628369,24,20.6,2.9,7.0,1.4,0.8,2.2,0.835,0.406,0.364,4.0,18.2,6.9,34.2,9.3
211,201145,26,8.2,0.6,2.6,0.4,0.4,1.0,0.81,0.39,0.34,2.2,6.6,3.7,18.8,-3.0
212,201952,21,14.4,6.8,2.8,0.9,0.3,2.1,0.874,0.466,0.382,4.9,9.8,2.6,29.7,-0.7
213,203924,25,9.8,1.0,3.4,0.5,0.6,0.8,0.611,0.462,0.384,2.2,7.8,3.4,22.9,-1.9
214,203087,18,14.6,2.6,4.9,1.1,0.6,1.4,0.82,0.459,0.3,2.8,12.1,3.9,31.1,2.4
215,1629010,23,3.6,1.1,1.7,0.3,0.3,0.7,0.545,0.333,0.267,0.5,4.2,2.0,12.7,2.7
216,1628975,16,3.9,1.8,1.7,0.8,0.3,0.9,1.0,0.4,0.412,0.3,3.4,2.1,14.1,0.7
217,202710,22,21.0,6.8,6.5,2.1,0.7,2.5,0.828,0.429,0.275,9.2,14.4,3.6,35.5,8.4
218,203925,26,14.5,2.1,3.8,0.7,0.3,1.4,0.815,0.481,0.429,1.0,11.4,6.3,31.3,1.0
219,204060,26,8.3,4.2,4.1,1.0,0.1,1.8,0.778,0.396,0.333,1.4,7.2,4.5,28.4,0.3
220,203954,22,22.8,3.3,12.3,0.9,1.3,3.3,0.811,0.461,0.316,8.9,15.7,3.5,30.7,5.6
221,1628381,5,17.0,1.6,8.8,1.0,2.0,1.4,0.706,0.525,0.474,3.4,12.2,3.8,32.2,-0.8
222,203089,8,5.1,1.1,2.6,0.8,1.0,1.0,0.273,0.621,0.286,1.4,3.6,0.9,12.4,-1.4
223,1629723,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,-3.0
224,1628405,3,1.0,0.7,0.7,0.3,0.0,1.0,0.0,0.333,1.0,0.0,1.0,0.3,2.5,-1.3
225,1628413,2,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,2.4,-6.0
226,202685,24,13.3,1.8,9.7,0.4,0.8,2.3,0.76,0.558,0.382,2.1,10.0,1.4,24.7,-3.2
227,1628371,24,12.9,1.4,7.3,1.3,2.7,1.5,0.821,0.459,0.338,2.3,10.7,3.3,30.9,0.9
228,1628395,15,3.6,0.7,3.4,0.1,0.5,0.9,0.609,0.556,0.0,1.5,2.4,0.3,10.0,-0.9
229,1629648,3,1.3,0.0,0.0,0.0,0.0,0.7,0.0,0.4,0.0,0.0,1.7,0.3,2.1,-0.3
230,203903,26,14.3,2.5,2.3,0.6,0.3,1.4,0.895,0.43,0.354,2.9,11.3,5.5,22.6,-4.0
231,1629162,4,2.8,2.0,1.8,0.3,0.0,1.0,1.0,0.267,0.125,0.5,3.8,2.0,14.3,-6.3
232,203895,13,8.9,2.8,2.4,0.6,0.3,1.1,0.895,0.473,0.394,1.5,7.0,2.5,18.1,-0.2
233,1629673,26,7.6,2.0,2.1,0.7,0.2,1.2,0.833,0.255,0.244,2.1,9.2,4.9,23.1,-4.5
234,1627982,2,1.0,1.0,1.0,0.0,0.0,2.5,0.0,0.5,0.0,0.0,1.0,0.0,11.4,-3.5
235,1628404,20,11.5,1.5,5.9,1.1,0.4,1.3,0.789,0.423,0.365,1.9,9.1,6.3,27.5,-4.1
236,203705,3,1.7,0.7,1.0,0.7,0.0,1.0,0.5,0.333,0.0,0.7,2.0,0.0,3.4,-2.3
237,1629006,23,9.0,1.6,5.0,1.0,0.3,1.5,0.792,0.43,0.317,3.3,6.5,2.6,25.5,-0.3
238,1626196,20,14.7,3.0,3.4,1.1,0.6,2.1,0.768,0.435,0.372,2.8,12.4,4.7,30.4,4.7
239,201950,25,19.4,6.8,5.0,1.8,0.8,3.4,0.671,0.454,0.338,2.8,17.4,5.3,36.0,-6.0
240,1627823,16,4.2,0.7,2.5,0.1,0.2,0.6,0.538,0.381,0.308,0.8,3.9,2.4,13.9,1.1
241,203944,27,17.4,3.4,8.7,0.7,0.1,3.1,0.669,0.445,0.265,5.6,14.2,3.8,32.2,-5.3
242,203200,27,7.8,1.5,3.8,1.1,0.6,0.6,0.826,0.414,0.382,0.9,6.7,4.1,25.1,1.9
243,1628382,24,6.0,0.4,2.5,0.2,0.1,0.2,0.769,0.448,0.377,0.5,5.2,2.5,14.3,2.7
244,1629713,12,3.3,0.8,1.7,0.3,0.5,0.4,0.167,0.409,0.214,0.5,3.7,1.2,11.9,-1.3
245,1628383,2,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.333,0.0,0.0,1.5,0.5,4.7,-2.0
246,1629620,6,1.2,0.5,0.5,0.0,0.0,0.3,0.0,0.5,1.0,0.0,1.0,0.2,3.3,4.0
247,1626159,10,12.4,4.3,7.1,0.6,0.4,2.3,0.667,0.394,0.231,2.7,12.7,2.6,33.7,5.3
248,1629752,3,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3
249,1629644,3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-2.3
250,1628443,1,9.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5,0.75,0.0,6.0,4.0,15.5,-5.0
251,1626157,23,26.5,4.4,11.7,1.0,1.3,3.1,0.796,0.514,0.418,6.2,17.5,8.5,33.9,0.3
252,202695,20,25.8,5.1,7.9,1.8,0.7,3.6,0.879,0.45,0.357,7.0,19.9,4.9,31.5,9.5
253,1628966,13,7.2,0.6,2.6,0.3,0.5,0.4,0.6,0.515,0.472,0.8,5.2,2.8,18.5,-2.7
254,1629103,9,3.9,0.3,2.9,0.1,0.1,0.4,0.0,0.341,0.208,0.0,4.9,2.7,13.6,-3.6
255,1629640,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3,0.0
256,203482,26,9.3,1.4,5.0,0.9,0.3,1.3,0.891,0.465,0.42,1.8,6.5,3.8,23.2,2.0
257,1626162,25,17.4,1.4,6.3,1.3,0.8,1.6,0.797,0.439,0.322,4.7,13.8,4.7,32.7,1.4
258,202689,23,23.1,5.3,4.2,1.0,0.6,2.1,0.889,0.429,0.407,4.7,17.7,9.3,32.3,5.7
259,1629134,26,16.1,3.6,2.8,1.1,0.3,2.1,0.816,0.449,0.35,1.5,14.2,6.0,31.0,2.8
260,1629026,25,5.0,1.9,5.8,0.8,0.8,0.8,0.375,0.387,0.288,1.0,4.8,3.2,25.2,-0.8
261,203145,26,7.8,1.6,4.2,0.8,0.7,1.4,0.809,0.344,0.337,1.8,7.4,3.7,23.2,-1.8
262,203484,27,8.6,1.8,2.1,0.8,0.1,0.9,0.765,0.458,0.386,1.3,7.0,3.1,24.6,3.8
263,1628989,16,8.1,3.3,3.3,0.8,0.4,1.6,0.789,0.395,0.357,1.2,7.1,4.4,23.0,-3.4
264,1628995,26,7.3,1.2,2.9,0.5,0.4,0.7,0.653,0.37,0.326,1.9,6.7,3.5,19.8,-5.4
265,201567,22,16.2,2.6,10.8,0.6,0.4,2.7,0.854,0.438,0.365,4.4,11.8,5.7,30.5,-8.2
266,1629645,25,7.9,2.0,3.0,1.0,0.2,1.6,0.737,0.428,0.318,1.5,6.9,2.6,21.2,-7.2
267,1626172,8,2.8,0.4,3.0,0.4,0.3,0.8,0.6,0.321,0.5,0.6,3.5,0.3,11.3,-7.4
268,203920,16,4.3,1.1,5.6,0.6,0.8,0.7,0.5,0.491,0.0,1.6,3.6,0.1,23.4,-5.1
269,203114,20,18.6,3.5,5.4,0.9,0.1,1.9,0.895,0.5,0.413,2.9,13.9,5.2,27.6,7.6
270,1629017,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,2.8,-2.0
271,1628961,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0
272,1627739,28,6.8,2.9,3.4,1.9,0.4,1.0,0.714,0.42,0.197,0.8,6.9,2.2,22.1,-1.1
273,204001,24,16.8,1.4,8.9,0.5,2.0,1.5,0.716,0.397,0.326,4.0,15.1,6.0,30.6,4.0
274,1629065,26,8.6,2.7,2.7,0.9,0.1,1.2,0.909,0.454,0.415,0.8,7.5,2.5,22.9,-1.9
275,203937,20,6.2,2.5,4.6,0.8,0.7,1.0,0.6,0.481,0.235,1.5,5.3,0.9,20.3,-5.0
276,2594,22,5.4,0.8,1.6,0.5,0.2,0.9,0.818,0.368,0.36,0.5,4.8,4.0,15.4,2.3
277,1628398,20,11.1,0.9,3.4,0.3,0.4,1.8,0.692,0.433,0.36,2.0,9.4,4.5,23.1,4.0
278,200768,14,18.9,6.8,4.7,1.3,0.4,3.0,0.9,0.405,0.339,5.7,13.6,8.2,37.3,1.2
279,203124,17,3.4,1.4,3.6,0.1,0.8,0.9,0.375,0.5,0.375,0.5,2.8,0.9,9.9,-2.9
280,202681,11,28.5,7.2,5.4,1.1,0.5,2.4,0.937,0.444,0.341,5.7,22.9,8.3,33.8,-0.8
281,200746,23,18.8,2.4,7.1,0.6,1.8,1.6,0.816,0.5,0.342,3.8,15.1,1.7,33.4,-5.4
282,1629013,11,9.3,1.5,1.7,0.4,0.1,1.2,1.0,0.415,0.387,0.9,7.5,5.6,28.6,-0.7
283,204038,26,11.9,1.5,2.1,0.5,0.3,0.7,0.904,0.448,0.429,2.0,8.6,5.7,27.0,0.9
284,1626204,24,9.1,1.5,7.4,0.8,0.5,1.0,0.714,0.5,0.365,1.5,6.9,3.1,25.3,-4.1
285,1628374,28,14.3,1.8,6.9,0.9,0.5,1.9,0.815,0.394,0.331,3.9,11.6,6.0,30.1,-2.0
286,2544,27,26.1,10.7,7.3,1.3,0.6,4.0,0.683,0.502,0.365,5.4,20.1,6.2,34.7,9.6
287,1629022,18,5.1,0.5,1.4,0.3,0.2,0.4,0.6,0.48,0.412,1.1,4.2,0.9,9.6,0.1
288,1628366,19,10.1,5.5,4.4,1.2,0.3,2.6,0.591,0.374,0.339,1.2,9.8,5.9,28.1,-7.3
289,101150,26,19.9,6.2,3.2,0.5,0.2,3.1,0.842,0.412,0.349,6.1,15.9,5.0,31.0,3.8
290,1629652,5,2.6,0.4,1.4,0.4,0.0,0.4,0.6,0.313,0.0,1.0,3.2,1.8,16.3,-1.8
291,1629029,25,29.3,8.9,9.6,1.2,0.1,4.4,0.803,0.481,0.326,9.2,19.6,9.3,32.2,6.5
292,1628379,25,16.2,4.1,3.4,0.5,0.2,1.4,0.904,0.439,0.399,2.9,12.5,6.5,32.9,0.9
293,1628436,14,2.9,0.4,1.6,0.1,0.7,0.2,1.0,0.313,0.185,0.4,3.4,1.9,10.1,-2.1
294,1627763,23,19.1,7.7,4.5,1.0,0.2,2.7,0.931,0.471,0.347,4.4,14.4,4.3,31.4,4.2
295,1626259,11,1.6,0.4,0.6,0.0,0.2,0.2,0.167,0.5,0.5,0.5,1.1,0.9,5.3,-0.4
296,1627736,18,6.3,1.0,1.4,0.4,0.1,0.9,0.857,0.381,0.407,0.4,6.3,3.0,15.7,-0.8
297,1628370,28,9.1,2.2,2.6,0.4,0.2,1.4,0.85,0.433,0.257,1.4,8.0,3.8,20.2,-1.8
298,201188,25,6.8,3.6,6.9,0.8,1.2,1.3,0.75,0.362,0.369,1.1,6.5,3.4,29.1,6.4
299,201158,23,5.5,1.4,1.7,0.2,0.0,0.4,0.739,0.336,0.344,1.0,5.7,2.8,16.0,2.1
300,202694,25,18.7,1.4,5.8,0.9,0.5,1.8,0.852,0.427,0.473,4.3,14.3,5.9,32.5,-4.4
301,203935,20,11.8,4.6,3.4,1.3,0.5,1.3,0.879,0.387,0.333,1.7,10.6,6.3,31.8,3.4
302,1626209,23,4.4,1.0,4.5,0.6,0.1,0.9,0.815,0.357,0.323,1.2,4.3,1.3,17.3,-2.3
303,1628365,25,11.6,4.2,2.7,1.2,0.2,1.8,0.772,0.476,0.225,2.3,10.0,1.6,25.8,1.0
304,202693,25,10.6,1.5,4.0,0.6,0.2,1.8,0.73,0.473,0.414,1.5,8.3,4.0,22.1,-3.0
305,1629741,26,4.9,1.4,2.0,0.3,0.2,1.1,0.882,0.373,0.281,0.7,4.8,2.5,14.7,-3.0
306,1627737,27,7.2,2.0,5.2,0.7,1.0,1.4,0.81,0.473,0.2,2.3,5.5,0.7,17.9,-2.8
307,1628963,4,13.0,0.5,7.3,0.3,1.0,1.5,0.625,0.442,0.25,2.0,13.0,1.0,23.6,-6.5
308,101107,24,7.6,1.0,2.8,0.7,0.4,0.7,0.9,0.496,0.4,1.3,5.3,3.1,20.3,-1.4
309,203486,25,6.7,2.4,5.7,0.7,0.8,1.5,0.509,0.58,0.0,2.3,4.8,0.2,17.2,0.2
310,1629680,27,4.9,1.3,1.2,1.4,0.7,1.0,0.682,0.436,0.467,0.8,3.7,2.2,17.9,0.9
311,1629744,12,4.8,0.3,1.1,0.3,0.0,0.3,0.6,0.541,0.538,0.4,3.1,2.2,11.3,2.4
312,203521,24,2.6,2.3,1.3,0.4,0.0,0.7,0.938,0.288,0.119,0.7,3.0,1.8,13.3,-1.6
313,203090,28,5.9,1.1,3.8,1.1,0.7,1.0,0.563,0.481,0.34,1.1,4.8,1.7,23.8,0.4
314,1629622,2,2.5,0.0,0.5,0.0,0.0,0.0,1.0,0.667,0.0,0.5,1.5,0.5,3.1,7.5
315,1628467,24,8.3,1.0,5.4,0.3,0.7,0.7,0.906,0.444,0.382,1.3,6.4,3.7,24.2,2.4
316,1628982,5,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.222,0.333,0.0,1.8,0.6,3.1,-2.2
317,203086,26,5.8,1.0,4.1,0.3,0.4,0.7,0.556,0.581,0.49,0.3,4.0,1.9,17.9,1.0
318,1629662,9,2.7,0.1,0.8,0.1,0.1,0.1,1.0,0.421,0.455,0.3,2.1,1.2,4.2,0.4
319,203487,16,5.2,2.1,3.2,0.8,0.5,1.0,0.71,0.342,0.259,1.9,4.9,1.7,16.2,-0.1
320,203077,7,4.6,1.0,4.1,0.0,0.3,0.9,0.714,0.286,0.214,1.0,6.0,2.0,16.3,-0.3
321,1629008,16,4.6,0.4,2.8,0.0,0.3,0.8,0.727,0.439,0.333,0.7,4.1,1.3,8.9,-2.3
322,1628969,25,7.0,1.2,3.9,1.4,0.3,0.8,0.771,0.496,0.293,1.9,5.1,1.6,21.5,0.0
323,201144,21,13.9,4.6,3.5,0.7,0.2,2.1,0.795,0.369,0.374,3.5,12.5,5.1,29.9,1.7
324,203488,16,3.6,0.9,2.3,0.3,0.2,0.4,0.875,0.311,0.261,0.5,3.8,2.9,11.1,1.7
325,203118,28,6.5,0.6,3.4,0.3,0.1,0.4,0.8,0.447,0.374,0.5,5.4,3.5,19.2,3.6
326,1628970,29,12.8,1.8,5.3,0.5,0.8,1.7,0.765,0.434,0.371,1.8,11.3,4.6,31.4,-9.5
327,1629011,23,9.6,0.6,6.8,0.7,1.8,0.8,0.618,0.685,0.0,3.0,5.7,0.0,22.2,-6.3
328,1629671,3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8,-4.0
329,1628964,24,6.0,0.5,5.2,0.3,1.3,1.1,0.667,0.446,0.388,0.6,5.4,2.0,15.7,0.4
330,1628420,25,7.1,3.4,1.6,0.5,0.3,0.8,0.758,0.429,0.371,1.3,6.5,1.4,18.0,0.4
331,1626149,28,19.1,2.0,7.6,0.8,1.3,1.8,0.652,0.576,0.0,5.5,13.5,0.4,29.5,5.9
332,1629021,21,11.6,1.3,6.0,0.7,0.6,2.0,0.837,0.581,0.393,2.0,7.6,2.7,20.4,-1.5
333,1629650,4,2.0,0.0,2.3,0.3,0.0,0.3,0.5,0.429,0.0,1.0,1.8,0.0,3.8,-3.5
334,1626167,19,11.1,1.2,5.7,0.6,2.4,1.6,0.7,0.424,0.325,2.1,9.7,4.2,29.9,1.5
335,1629642,18,4.6,0.7,3.4,0.4,0.4,0.5,0.682,0.408,0.167,1.2,4.2,1.7,15.0,-1.1
336,1628513,3,4.7,2.3,2.0,0.3,0.3,0.7,0.0,0.375,0.182,0.0,5.3,3.7,14.2,6.0
337,1629675,2,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,2.0,2.0
338,202357,26,11.3,2.8,6.4,1.0,0.5,1.7,0.905,0.475,0.432,0.8,9.2,4.3,26.2,-1.3
339,203457,24,7.5,1.4,4.9,1.0,1.5,1.0,0.813,0.651,0.0,2.0,4.5,0.0,18.5,-1.8
340,1629638,22,6.2,1.8,2.1,0.4,0.1,1.1,0.688,0.331,0.342,0.7,6.7,3.6,13.7,-1.5
341,201587,14,3.3,3.1,4.2,0.8,0.5,1.4,1.0,0.348,0.273,0.4,3.3,2.4,21.9,-0.6
342,1629651,9,3.0,1.2,2.4,0.1,0.6,0.7,0.417,0.524,0.0,1.3,2.3,0.6,13.2,-3.4
343,1629740,23,5.3,1.1,2.6,0.6,0.2,0.8,0.792,0.402,0.314,1.0,4.4,3.0,15.1,-3.7
344,1628430,7,0.3,0.3,0.3,0.0,0.1,0.1,1.0,0.0,0.0,0.3,0.7,0.1,3.1,-0.1
345,203999,25,17.0,6.5,10.2,1.0,0.6,2.5,0.779,0.481,0.262,2.7,14.4,4.1,31.4,5.3
346,202696,15,17.3,3.4,11.4,0.7,1.0,1.5,0.854,0.456,0.327,2.7,15.1,3.7,30.7,3.9
347,203943,16,3.6,1.0,3.4,0.3,0.2,0.8,0.842,0.465,0.1,1.2,2.7,0.6,11.3,-0.8
348,1626181,25,14.1,1.5,3.8,1.0,0.4,1.6,0.815,0.485,0.38,2.6,10.5,4.8,28.5,0.7
349,203658,4,4.0,1.0,4.8,0.0,2.3,1.5,0.667,0.75,0.0,1.5,2.0,0.0,14.3,-1.5
350,1628384,24,11.0,1.7,5.5,1.3,0.9,1.2,0.606,0.498,0.396,1.4,8.7,3.8,29.7,5.2
351,1629016,27,7.4,1.0,5.3,0.6,0.6,1.3,0.826,0.436,0.352,1.7,6.0,2.0,18.2,-0.9
352,1629052,5,0.6,0.2,0.2,0.2,0.0,0.4,0.0,0.333,1.0,0.0,0.6,0.2,3.6,-0.8
353,203490,9,11.2,1.6,3.4,1.0,0.3,0.8,0.75,0.417,0.4,2.2,9.3,4.4,25.1,0.8
354,200782,26,9.5,1.5,7.1,1.3,0.5,1.2,0.792,0.486,0.421,0.9,7.0,4.7,35.9,3.9
355,1629023,28,12.3,1.8,5.3,1.0,0.9,1.4,0.704,0.481,0.406,2.5,9.4,3.4,29.4,-2.7
356,1627783,25,24.7,3.6,8.3,1.0,0.9,2.7,0.81,0.454,0.368,5.0,20.3,6.1,36.8,7.0
357,1626192,25,5.2,1.9,3.9,0.3,0.5,0.6,0.765,0.49,0.327,0.7,4.0,2.2,17.5,2.5
358,201976,24,7.8,3.2,6.3,1.5,0.5,1.5,0.609,0.401,0.33,1.0,7.2,4.3,29.4,3.3
359,1627775,4,2.5,1.5,2.0,0.8,0.0,1.3,0.5,0.286,0.125,0.5,3.5,2.0,19.6,-3.5
360,202335,25,5.4,0.8,3.2,0.2,0.1,0.3,0.708,0.393,0.402,1.0,4.3,3.3,14.9,3.4
361,201988,25,11.7,2.2,1.5,0.9,0.2,1.0,0.795,0.456,0.42,1.6,9.0,5.2,23.9,2.8
362,202331,17,24.8,3.9,6.1,1.5,0.4,3.6,0.908,0.446,0.402,5.1,18.1,9.9,30.6,6.1
363,200794,23,12.6,1.2,5.8,0.9,0.8,1.3,0.878,0.476,0.455,3.2,9.1,2.4,25.3,6.6
364,1626188,20,5.0,1.5,1.2,0.3,0.1,0.8,0.8,0.429,0.343,0.3,4.9,1.8,13.4,3.0
365,1629628,26,13.7,3.0,5.3,1.2,0.5,2.3,0.546,0.383,0.292,4.6,13.3,3.4,32.3,-6.7
366,200765,15,8.1,5.7,3.7,1.1,0.1,1.9,0.769,0.434,0.455,0.9,7.1,2.9,21.6,3.8
367,203526,25,4.2,1.6,1.2,0.5,0.1,1.0,0.667,0.494,0.485,0.2,3.5,1.3,12.5,0.5
368,202704,2,5.0,4.0,2.5,0.0,0.0,0.5,1.0,0.364,0.2,0.5,5.5,2.5,17.9,0.5
369,1626158,26,12.0,1.0,8.3,1.1,1.3,1.2,0.79,0.668,0.0,2.4,7.5,0.0,28.9,1.6
370,201937,20,13.8,9.4,4.5,1.3,0.2,2.1,0.836,0.398,0.307,3.4,12.3,3.8,32.2,5.2
371,203496,24,12.5,1.1,5.3,1.4,0.8,1.6,0.887,0.447,0.357,2.2,9.4,5.8,28.1,-1.6
372,1629057,19,3.9,1.1,4.6,0.9,1.1,0.8,0.571,0.673,0.0,0.7,2.6,0.0,14.1,0.1
373,201577,27,5.4,0.7,2.9,0.2,0.7,1.2,0.636,0.492,0.298,0.8,4.4,1.7,14.5,2.3
374,1629066,12,2.3,0.3,2.7,0.5,0.1,1.3,0.375,0.357,0.444,0.7,2.3,0.8,10.1,-2.0
375,203918,21,11.0,1.5,3.4,0.8,0.2,0.9,0.778,0.506,0.493,1.3,8.2,3.4,29.5,0.2
376,203585,17,3.8,0.8,2.5,0.4,0.2,0.4,0.5,0.358,0.282,0.6,3.9,2.3,17.6,0.9
377,1629641,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
378,1626178,18,8.2,1.4,5.3,0.7,0.3,1.2,0.732,0.518,0.143,2.3,6.2,0.4,19.5,1.6
379,1626220,26,6.1,2.6,4.6,0.8,0.2,0.8,0.857,0.463,0.446,0.5,4.7,2.8,28.6,2.5
380,200752,25,11.2,2.0,5.9,0.5,0.6,1.7,0.885,0.447,0.266,2.4,9.1,3.2,23.4,0.2
381,203497,24,14.7,1.5,13.7,0.8,1.8,2.2,0.617,0.682,0.0,5.5,8.3,0.0,34.1,3.1
382,1629060,24,14.2,1.7,6.0,0.8,0.1,0.8,0.849,0.478,0.213,2.2,12.5,2.0,29.7,-8.3
383,201566,23,22.5,7.3,8.0,1.7,0.3,4.3,0.759,0.425,0.233,6.0,19.7,5.0,34.5,1.9
384,201583,2,2.5,1.0,3.5,0.5,0.0,0.5,0.0,0.286,0.2,0.0,3.5,2.5,7.0,3.5
385,1627853,28,4.0,1.5,1.6,0.5,0.1,0.6,0.773,0.364,0.393,0.8,3.5,2.2,15.8,-0.4
386,1629151,5,2.4,0.6,1.2,0.2,0.0,0.4,0.0,0.5,0.8,0.0,1.6,1.0,5.3,2.2
387,1629635,4,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.3,1.5,0.3,2.8,1.5
388,1628400,24,2.6,0.5,2.0,0.4,0.1,0.2,0.7,0.4,0.343,0.4,2.3,1.5,15.5,0.9
389,201586,15,12.2,1.3,7.2,0.5,1.0,2.0,0.846,0.439,0.333,2.6,10.5,2.4,22.0,-2.9
390,203552,23,9.0,1.7,2.1,0.6,0.2,0.9,0.912,0.458,0.402,1.5,6.7,4.0,21.6,4.0
391,203894,13,6.6,3.1,1.8,1.1,0.2,1.7,0.875,0.36,0.229,1.8,5.8,3.7,17.4,-1.8
392,1628983,25,18.5,3.0,5.1,1.0,0.4,2.2,0.797,0.434,0.351,4.7,15.4,3.9,35.0,-1.2
393,1629003,9,3.9,0.8,0.9,0.1,0.0,1.3,0.778,0.343,0.211,1.0,3.9,2.1,9.1,-1.3
394,1629044,3,1.3,0.7,0.3,0.0,0.3,0.0,0.0,0.5,0.0,0.0,1.3,0.3,2.9,-0.7
395,1627885,17,3.2,1.3,1.8,0.5,0.2,0.4,0.611,0.408,0.3,1.1,2.9,0.6,8.3,1.6
396,1627746,26,5.4,1.2,5.1,0.2,0.9,0.9,0.682,0.549,0.222,0.8,4.3,0.3,17.0,-1.3
397,203524,24,6.3,2.0,3.3,1.0,0.1,0.9,0.611,0.417,0.395,0.8,5.5,3.2,20.2,-0.3
398,203915,26,21.0,6.2,2.8,0.9,0.5,2.7,0.833,0.43,0.312,6.2,16.2,6.0,30.0,2.3
399,1626169,5,1.4,0.0,1.4,0.2,0.0,0.8,0.0,0.333,0.25,0.0,1.8,0.8,3.8,-1.4
400,1629742,4,0.0,0.3,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,0.3,3.8,-0.3
401,201939,4,20.3,6.5,5.0,1.3,0.5,3.8,1.0,0.409,0.243,4.5,16.5,9.3,28.0,-8.0
402,1628425,19,5.8,1.3,4.5,0.7,0.1,0.9,0.684,0.411,0.4,1.0,5.0,2.6,16.9,5.8
403,203500,22,11.2,2.8,9.5,0.5,1.3,1.4,0.515,0.609,0.0,3.0,7.9,0.0,27.3,1.0
404,1629004,21,5.1,1.2,1.1,0.4,0.0,0.8,0.833,0.416,0.439,0.3,4.2,3.1,16.3,1.8
405,204456,25,6.6,5.0,2.6,0.6,0.2,1.4,0.923,0.494,0.2,0.5,6.2,0.2,17.6,2.0
406,203933,27,17.8,1.1,3.4,1.1,0.3,1.4,0.818,0.501,0.379,2.9,14.2,3.2,32.6,3.8
407,1628388,17,3.6,0.4,3.4,0.4,0.2,0.4,0.625,0.448,0.455,0.5,3.4,0.6,9.6,0.7
408,1629605,1,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,4.0,0.0,3.6,-2.0
409,201959,25,4.8,1.2,4.4,0.7,0.4,0.7,0.6,0.5,0.2,0.6,4.4,0.4,16.5,-4.1
410,1629659,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,0.0
411,1627752,26,12.9,2.3,6.3,0.9,0.4,2.2,0.727,0.394,0.393,1.3,11.9,6.7,30.4,2.0
412,1629611,22,2.4,1.3,1.1,0.3,0.1,0.5,0.8,0.5,0.222,0.5,1.9,0.4,9.2,0.6
413,1629056,25,6.4,1.8,2.8,0.5,0.2,0.8,0.941,0.457,0.397,0.7,5.1,2.7,15.5,3.2
414,1628390,19,5.7,1.0,1.9,0.5,0.3,0.7,0.778,0.424,0.354,0.5,4.8,3.4,26.2,-3.8
415,203082,24,13.1,1.0,2.8,1.0,0.3,1.1,0.849,0.414,0.336,2.2,11.1,6.1,24.7,-2.1
416,1626179,29,16.6,4.3,4.7,1.2,0.1,2.7,0.85,0.414,0.389,2.8,14.2,6.4,32.8,-6.3
417,200757,21,1.9,0.7,2.2,0.4,0.2,0.3,0.0,0.348,0.286,0.0,2.2,1.3,10.3,-0.8
418,201152,27,9.3,1.8,4.4,1.0,0.3,1.6,0.563,0.418,0.337,1.2,9.0,3.3,21.8,-1.4
419,203648,5,2.8,0.8,0.6,0.0,0.0,0.4,0.5,0.6,0.0,0.8,2.0,0.0,5.0,0.4
420,1629033,17,5.2,2.1,2.4,0.5,0.1,1.6,0.929,0.296,0.212,0.8,6.4,3.1,14.9,-1.5
421,1628418,18,13.9,2.7,8.5,0.4,1.0,1.3,0.736,0.549,0.286,2.9,10.2,1.9,28.4,-6.5
422,1627748,24,3.1,0.4,1.8,0.3,0.7,0.5,0.545,0.521,0.5,1.4,2.0,0.6,10.7,-1.2
423,204025,14,2.4,2.9,0.9,0.6,0.1,0.9,0.813,0.209,0.214,1.1,3.1,1.0,10.0,-1.2
424,203501,25,13.3,1.8,2.4,0.6,0.1,0.7,0.82,0.432,0.373,2.0,10.6,6.6,25.5,5.2
